# Dataset: annual dissolved oxygen at German monitoring sites (EEA Waterbase v2020_1).
# Source: data/raw/waterbase/ Aggregated + Spatial files, determinand 'Dissolved oxygen'.
# Site filter: monitoring sites within the study radius of a study reactor.
# Window filter: observation years 2006-2018 (inclusive).
# Added columns: nearest study reactor, its group and the distance in km.
# River position added by river_position.py: each site is matched to its
# study river and classified upstream/downstream of the nearest reactor, with
# an approximate along-flow distance and distance band. Flow direction is a
# per-river heuristic (see the module); the up/down sign is robust, the distance
# is approximate. Filter on position=downstream for the plume-exposed sample;
# downstream_of_shock=1 marks sites below a 2011/staggered shutdown.
site_id,site_name,water_body_name,latitude,longitude,year,mean_value,min_value,max_value,sample_count,unit,nearest_reactor,nearest_group,distance_km,study_river,position,nearest_upstream_plant,nearest_upstream_group,along_river_km,distance_band,downstream_of_shock
DESM_DENI_49752022,BRAKE,ÜBERGANGSGEWÄSSER DER WESER,53.31519,8.48608,2012,8.83333,6.6,13.8,12,mg/L,Unterweser,treatment,12.625,Weser,downstream,Grohnde,control,154.6,>50,0
DESM_SH_120207,ELBEBEIBRUNSBÜTTELKOOGKM694,TIDEELBE,53.87952,9.16862,2012,9.628,7.3,11.63,10,mg/L,Brokdorf,control,12.046,Elbe,downstream,Brokdorf,control,11.9,10-25,0
DEGM_DENI_9611345,ELMENDORFBDF,LEDA-JÜMME LOCKERGESTEIN RECHTS,53.21555,7.99578,2018,0.2,0.2,0.3,3,mg/L,Unterweser,treatment,39.779,,off_river,,,,,0
DEGM_DENI_13610470,AHAUSENPEILBRUNNEN47,HASE LINKS LOCKERGESTEIN,52.55358,7.88447,2018,7.2,7.1,7.3,3,mg/L,Emsland,control,39.898,,off_river,,,,,0
DEGM_DENI_9853151,STAPELI,LEDA-JÜMME LOCKERGESTEIN RECHTS,53.32801,7.83047,2018,0.125,0.1,0.2,2,mg/L,Unterweser,treatment,44.313,,off_river,,,,,0
DEGM_DENI_40507510,HESTRUP,NIEDERUNG DER VECHTE LINKS,52.37937,7.12436,2018,0.2,0.2,0.2,1,mg/L,Emsland,control,16.817,,off_river,,,,,0
DEGM_DENI_40505121,HAARI,MITTLERE EMS LOCKERGESTEIN LINKS,52.79075,7.14541,2018,1.0,0.4,1.6,2,mg/L,Emsland,control,36.026,Ems,downstream,Emsland,control,34.9,25-50,0
DEGM_DENI_40504771,VINNENAHMSENI,HASE LOCKERGESTEIN RECHTS,52.77401,7.66129,2018,8.5,8.1,8.9,2,mg/L,Emsland,control,40.346,,off_river,,,,,0
DEGM_DENI_40003417,FRIELINGEN,LEINE LOCKERGESTEIN RECHTS,52.45254,9.53787,2018,0.9,0.9,0.9,1,mg/L,Grohnde,control,47.129,,off_river,,,,,0
DEGM_DENI_40003415,EITZUM,LEINE MESOZOISCHES FESTGESTEIN RECHTS 3,52.08143,9.85211,2018,7.45,7.4,7.5,2,mg/L,Grohnde,control,30.417,,off_river,,,,,0
DEGM_DENI_40000953,AHERKÄMPE,OBERWESER-HAMELN,52.18564,9.12891,2018,3.7,3.7,3.7,1,mg/L,Grohnde,control,25.613,Weser,downstream,Grohnde,control,22.2,10-25,0
DEGM_DENW_106500028,LUEG4QULUEGDE,SÜDLIPPISCHE TRIAS-GEBIETE,51.95627,9.21416,2018,9.7,9.7,9.7,1,mg/L,Grohnde,control,16.25,,off_river,,,,,0
DEGM_DENW_110040181,IV/18FLUGHMSOSN,NIEDERUNG DER OBEREN EMS (GREVEN/LADBERGEN),52.13773,7.68003,2018,0.6,0.6,0.6,1,mg/L,Emsland,control,45.921,Ems,upstream,,,,,0
DEGM_DENW_110040107,IV/10EMSDETTEN,NIEDERUNG DER OBEREN EMS (EMSDETTEN/SAERBECK),52.14719,7.56977,2018,2.0,2.0,2.0,1,mg/L,Emsland,control,41.291,Ems,upstream,,,,,0
DEGM_DENW_106525177,I/3FAUGUSTDORF,SENNESANDE (NORDOST),51.88821,8.73467,2018,10.4,10.4,10.4,1,mg/L,Grohnde,control,49.314,,off_river,,,,,0
DEGM_DENW_110050125,V/12ISENDORF,NIEDERUNG DER OBEREN EMS (EMSDETTEN/SAERBECK),52.20505,7.5117,2018,1.6,1.6,1.6,1,mg/L,Emsland,control,33.788,Ems,upstream,,,,,0
DEGM_DENW_026500139,Q23NEUENHNETHE,SÜDLICHES EGGEGEBIRGE,51.67587,8.99777,2018,10.0,10.0,10.0,1,mg/L,Grohnde,control,49.145,,off_river,,,,,0
DESM_HE_378,DIEMELBADKARLSHAFENHELMARSHAUSEN,UNTERE DIEMEL,51.63266,9.4726,2018,10.847826,8.5,14.0,23,mg/L,Grohnde,control,44.989,,off_river,,,,,0
DESM_HE_380,NIDDAFRANKFURTNIEDMESSSTATION,NIDDA/FRANKFURT,50.10022,8.56059,2018,10.440385,5.1,19.0,52,mg/L,Biblis A,treatment,44.696,,off_river,,,,,0
DEGM_BW_119-257-5_C,GWMORTSETTERHUTTENHEIM,BRUCHSAL,49.1994,8.46658,2018,3.8666666666666667,3.4,4.2,3,mg/L,Philippsburg 1,partial,6.344,,off_river,,,,,0
DEGM_BW_244-612-9_C,SBRBAHMUELLERPLUEDERHAUSEN,KEUPER-BERGLAND,48.7881,9.60457,2018,4.45,3.4,5.5,2,mg/L,Neckarwestheim 1,partial,42.152,,off_river,,,,,0
DEGM_BW_213-410-0_C,QFWETTELIENZINGEN,KEUPER-BERGLAND,48.97574,8.85964,2018,6.05,5.9,6.2,2,mg/L,Neckarwestheim 1,partial,24.123,,off_river,,,,,0
DEGM_BW_197-306-3_C,GWMFP3RUHRGASAGSANDHAUS,RHEIN-NECKAR,49.33135,8.64263,2018,2.2666666666666666,1.8,3.1,3,mg/L,Philippsburg 1,partial,17.388,Rhine,downstream,Philippsburg 1,partial,8.7,0-10,1
DEGM_BW_171-259-5_C,GWM3296NR44STADTWERKEKARLSRUHE,QUARTAERE UND PLIOZAENE SEDIMENTE DER GRABENSCHOLLE,49.04904,8.42578,2018,2.466666666666667,2.4,2.5,3,mg/L,Philippsburg 1,partial,22.657,,off_river,,,,,0
DEGM_BW_246-412-0_C,GWM706SINDELFINGEN,KEUPER-BERGLAND,48.71325,8.97451,2018,7.35,7.3,7.4,2,mg/L,Neckarwestheim 1,partial,39.293,,off_river,,,,,0
DEGM_BW_600-407-7,QFHINTEREQUELLEHILSBACH,KRAICHGAU,49.19963,8.85078,2018,9.1,9.0,9.2,2,mg/L,Neckarwestheim 1,partial,29.452,,off_river,,,,,0
DEGM_BW_600-261-2_C,QFJAEGERBRUNNENSCHIELBERG,BUNTSANDSTEIN DES SCHWARZWALDES -,48.8297,8.44055,2018,11.0,11.0,11.0,1,mg/L,Philippsburg 1,partial,47.037,,off_river,,,,,0
DEGM_BW_902-355-1_C,QFHAHNENGRUNDQUSCHOENAU,"SPESSART, RHOENVORLAND UND BUNTSANDSTEIN DES ODENWALDES",49.46478,8.78789,2018,10.5,10.3,10.7,2,mg/L,Philippsburg 1,partial,34.754,,off_river,,,,,0
DEGM_BW_1251-305-8_C,BRNORDBEREGNUNGSVERBANDDOSSENHEIM,RHEIN-NECKAR,49.45728,8.65689,2018,7.066666666666666,6.3,7.7,3,mg/L,Philippsburg 1,partial,27.836,Rhine,downstream,Philippsburg 1,partial,22.6,10-25,1
DEGM_BW_199-258-0_C,GWMFP1FRIEDRICHSTALSTUTENSEE,BRUCHSAL,49.10688,8.48811,2018,1.9,1.8,2.0,3,mg/L,Philippsburg 1,partial,16.661,,off_river,,,,,0
DEGM_BW_14-714-5_C,QFLONEQUELLEURSPRING,SCHWAEBISCHE ALB,48.54794,9.89155,2018,10.25,9.7,10.8,2,mg/L,Gundremmingen C,staggered_treatment,37.474,,off_river,,,,,0
DEGM_BW_600-309-4_C,QF2FRITZENWIESENOBERGROMBACH,BRUCHSAL,49.06417,8.60213,2018,9.8,9.8,9.8,1,mg/L,Philippsburg 1,partial,24.217,,off_river,,,,,0
DEGM_BW_602-458-0_C,QFQUELLEIIINEIPPERG,ZABERGAEU - NECKARBECKEN,49.09901,9.05648,2018,8.8,8.8,8.8,1,mg/L,Neckarwestheim 1,partial,10.771,,off_river,,,,,0
DEGM_BW_120-563-3_C,QFOBEREKOEHLERQNOTZING,ALBVORLAND,48.67987,9.48377,2018,7.8,6.7,8.9,2,mg/L,Neckarwestheim 1,partial,46.082,,off_river,,,,,0
DEGM_DEBY_1131613000018,BIRKACH14,SANDSTEINKEUPER - HÖCHSTADT A.D.AISCH,49.84049,10.81442,2018,8.2,8.1,8.3,2,mg/L,Grafenrheinfeld,staggered_treatment,48.042,,off_river,,,,,0
DEGM_DEBY_1131642600013,GELCHSHEIMMU6,UNTERKEUPER - AUB,49.56832,10.02735,2018,0.2,0.2,0.2,1,mg/L,Grafenrheinfeld,staggered_treatment,47.577,,off_river,,,,,0
DEGM_DEBY_1131754200112,KLEINKAY,VORLANDMOLASSE - PFARRKIRCHEN,48.46768,12.77626,2018,0.2,0.2,0.2,1,mg/L,Isar 1,partial,38.541,,off_river,,,,,0
DEGM_DEBY_1131753600393,HAINDLFINGT4,QUARTÄR - DACHAU,48.43758,11.72355,2018,0.2,0.2,0.2,1,mg/L,Isar 2,partial,46.009,,off_river,,,,,0
DEGM_DEBY_1131753100088,WALDHAUS741GW768,QUARTÄR - THIERHAUPTEN,48.44485,10.90169,2018,5.8,5.8,5.8,1,mg/L,Gundremmingen B,staggered_treatment,37.677,,off_river,,,,,0
DEGM_DEBY_1131743700363,MAUERNT1,VORLANDMOLASSE - MARKT INDERSDORF,48.5115,11.91465,2018,0.2,0.2,0.2,1,mg/L,Isar 2,partial,29.852,,off_river,,,,,0
DEGM_DEBY_1131773100267,FOHLENHOFVB9026,QUARTÄR - LANDSBERG,48.24238,10.90602,2018,3.55,3.0,4.1,2,mg/L,Gundremmingen B,staggered_treatment,48.029,,off_river,,,,,0
DEGM_DEBY_1131763800374,BAUMBERGT10,VORLANDMOLASSE - BUCH AM ERLBACH,48.38033,12.03336,2018,0.2,0.2,0.2,1,mg/L,Isar 2,partial,31.526,,off_river,,,,,0
DEGM_DEBY_1131763100393,WWA9902WERTACHVITAL,QUARTÄR - LANDSBERG,48.31247,10.83234,2018,7.1,7.1,7.1,1,mg/L,Gundremmingen B,staggered_treatment,38.959,,off_river,,,,,0
DEGM_DEBY_1132572900023,SALZLOCH3/2,GIPSKEUPER - BAD KÖNIGSHOFEN I.GRABFELD,50.26161,10.55551,2018,4.8,4.8,4.8,1,mg/L,Grafenrheinfeld,staggered_treatment,40.742,,off_river,,,,,0
DEGM_DEBY_1132732700006,SCHLOSSSTAUFEN,MALM - WITTISLINGEN,48.66186,10.28431,2018,8.9,8.9,8.9,1,mg/L,Gundremmingen C,staggered_treatment,18.244,,off_river,,,,,0
DEGM_DEBY_1132723000066,BRÜNSEEQUELLE,NÖRDLINGER RIES - HARBURG (SCHWABEN),48.77057,10.71423,2018,6.4,6.4,6.4,1,mg/L,Gundremmingen B,staggered_treatment,36.54,,off_river,,,,,0
DEGM_DEBY_4110762900017,BRUNNEN2FREIHALDEN,VORLANDMOLASSE - BURTENBACH,48.3846,10.5052,2018,0.2,0.2,0.2,1,mg/L,Gundremmingen B,staggered_treatment,16.39,,off_river,,,,,0
DEGM_DEBY_4120612600015,QUELLE2AMBIBERGAUERWEG,UNTERKEUPER - SCHWEINFURT,49.80163,10.1273,2018,6.5,5.7,7.3,2,mg/L,Grafenrheinfeld,staggered_treatment,20.695,,off_river,,,,,0
DEGM_DEBY_4120734000009,QUELLEISTILLGELEGTMOOSTHENNING,VORLANDMOLASSE - FURTH,48.67398,12.3983,2018,9.0,9.0,9.0,1,mg/L,Isar 1,partial,10.781,,off_river,,,,,0
DESM_DENI_12046,WESERHEMELINGEN,MITTELWESER ZWISCHEN ALLER UND BREMEN,53.05279,8.87458,2016,9.250384,4.3146,14.8792,366,mg/L,Unterweser,treatment,49.463,Weser,downstream,Grohnde,control,118.3,>50,0
DESM_BWU45,POPPENWEILER,NECKAR AB FILS OBERHALB ENZ (TBG 42),48.91262,9.24781,2016,10.156,6.6,14.7,25,mg/L,Neckarwestheim 1,partial,15.243,Neckar,upstream,,,,,0
DESM_BWU27,KOCHENDORF,KOCHER UNTERHALB OHRN,49.22325,9.20766,2016,10.448,7.4,14.3,25,mg/L,Neckarwestheim 1,partial,20.393,,off_river,,,,,0
DESM_HE_378,DIEMELBADKARLSHAFENHELMARSHAUSEN,UNTERE DIEMEL,51.63266,9.4726,2016,10.757143,8.6,14.3,21,mg/L,Grohnde,control,44.989,,off_river,,,,,0
DESM_DENI_48852542,POPPENBURG,"LEINE, DESPE-INNERSTE",52.13589,9.76159,2016,10.541667,8.3,13.7,24,mg/L,Grohnde,control,26.269,,off_river,,,,,0
DESM_HE_380,NIDDAFRANKFURTNIEDMESSSTATION,NIDDA/FRANKFURT,50.10022,8.56059,2016,10.513396,7.6,13.6,53,mg/L,Biblis A,treatment,44.696,,off_river,,,,,0
DESM_HE_115,SCHWARZBACHTREBURASTHEIMMESSSTATION,SCHWARZBACH/ASTHEIM,49.9561,8.35734,2016,7.361509,1.9,13.35,53,mg/L,Biblis A,treatment,27.739,,off_river,,,,,0
DESM_DEBY_3044,AUGSBURGHOCHABLAß,LECH VON STAUSTUFE 23 BIS ZUM HOCHABLASS AUGSBURG,48.34425,10.93559,2016,10.992308,8.9,13.3,13,mg/L,Gundremmingen B,staggered_treatment,43.735,,off_river,,,,,0
DESM_BWU47,KOCHENDORF,NECKAR AB ENZ OBERHALB KOCHER (TBG 46),49.21644,9.21007,2016,9.536,6.0,13.2,25,mg/L,Neckarwestheim 1,partial,19.663,Neckar,downstream,Neckarwestheim 1,partial,11.3,10-25,1
DESM_BWU29,JAGSTFELD,JAGST AB SECKACH,49.24548,9.19336,2016,10.132,8.1,13.1,25,mg/L,Neckarwestheim 1,partial,22.765,,off_river,,,,,0
DESM_DEBY_12302,ESCHELBACHPEGEL,INN VON EINMÜNDUNG INNWERKKANAL BIS EINMÜNDUNG ALZ,48.2522,12.69689,2016,11.053846,9.2,13.0,13,mg/L,Isar 1,partial,49.136,,off_river,,,,,0
DESM_DENI_92862534,LAAR,VECHTE NEUENHAUS-LAAR,52.6116,6.73863,2016,9.691304,6.0,13.0,23,mg/L,Emsland,control,41.03,,off_river,,,,,0
DESM_DENI_48862863,SARSTEDT,INNERSTE,52.24773,9.8286,2016,10.633333,8.6,13.0,12,mg/L,Grohnde,control,36.862,,off_river,,,,,0
DESM_BWU44,DEIZISAU,NECKAR AB FILS OBERHALB ENZ (TBG 42),48.7171,9.38628,2016,10.1,7.1,12.9,25,mg/L,Neckarwestheim 1,partial,39.2,Neckar,upstream,,,,,0
DESM_DEBY_16122,HALLSTADTBRÜCKE,MAIN VON KLOSTER BANZ BIS EINMÜNDUNG DER REGNITZ,49.92454,10.86251,2016,10.192857,7.7,12.9,14,mg/L,Grafenrheinfeld,staggered_treatment,49.152,Main,upstream,,,,,0
DESM_DEBY_2389,DILLINGENMESSSTATION,DONAU VON EINMÜNDUNG LANDGRABEN BEI OFFINGEN BIS STAUSTUFE DONAUWÖRTH,48.56832,10.50016,2016,10.969231,8.4,12.9,13,mg/L,Gundremmingen B,staggered_treatment,9.37,Danube,downstream,Gundremmingen B,staggered_treatment,9.0,0-10,1
DESM_DEBY_2962,SCHÄFSTALLPEGEL,DONAU VON DONAUWÖRTH BIS EINMÜNDUNG LECH,48.72501,10.85302,2016,10.615385,8.4,12.9,13,mg/L,Gundremmingen B,staggered_treatment,40.575,Danube,downstream,Gundremmingen B,staggered_treatment,39.9,25-50,1
DESM_BWU48,MANNHEIM/NECKAR,NECKAR (BW) AB KOCHER (TBG 49),49.49469,8.4689,2016,10.292308,7.2,12.8,26,mg/L,Biblis A,treatment,24.192,Neckar,downstream,Neckarwestheim 1,partial,71.7,>50,1
DESM_DEBY_10988,HMSMOOSBURG,ISAR VON ANFANG MITTLERER ISARKANAL BIS MOOSBURG,48.45798,11.9487,2016,10.515385,8.6,12.8,13,mg/L,Isar 2,partial,30.272,Isar,upstream,,,,,0
DESM_DENI_49282075,HOLZKAMP003,DELME UNTERLAUF OBERHALB DELMENHORST,53.00301,8.57217,2016,10.358333,8.1,12.8,12,mg/L,Unterweser,treatment,47.747,,off_river,,,,,0
DESM_NW731808,UHKABADOEYNHAUSEN,WERRE,52.21949,8.8254,2016,10.392857,7.7,12.8,14,mg/L,Grohnde,control,45.053,,off_river,,,,,0
DESM_DENI_59752051,GRAUERORT,TIDEELBE,53.6779,9.49529,2016,9.169565,6.1,12.7,23,mg/L,Brokdorf,control,21.618,Elbe,upstream,,,,,0
DESM_NW031318,BRÜCKEAMMELITTABAD,MITTELLANDKANAL,52.30086,8.88783,2016,9.533333,4.1,12.7,12,mg/L,Grohnde,control,46.425,,off_river,,,,,0
DESM_DENI_49752022,BRAKE,ÜBERGANGSGEWÄSSER DER WESER,53.31519,8.48608,2016,9.1175,5.2,12.6,12,mg/L,Unterweser,treatment,12.625,Weser,downstream,Grohnde,control,154.6,>50,0
DESM_HE_130,MAINBISCHOFSHEIMMESSSTATIONRECHTESUNDLINKESUFER,MAIN - HESSEN,49.99936,8.34549,2016,8.435472,2.0,12.575,53,mg/L,Biblis A,treatment,32.622,Main,downstream,Grafenrheinfeld,staggered_treatment,129.1,>50,1
DESM_BWU24,BESIGHEIM,ENZ UNTERHALB GLEMS,48.99756,9.14213,2016,9.904,7.7,12.5,25,mg/L,Neckarwestheim 1,partial,5.402,,off_river,,,,,0
DESM_DEBY_11446,PLATTLINGBRUECKEB8,ISAR VON PLATTLING BIS MÜNDUNG IN DIE DONAU,48.77153,12.88403,2016,10.006667,7.4,12.5,15,mg/L,Isar 1,partial,47.012,Danube,downstream,Gundremmingen B,staggered_treatment,179.8,>50,1
DESM_DEBY_2929,RONHEIMSTEG,WÖRNITZ VON EINMÜNDUNG EGER BIS MÜNDUNG IN DIE DONAU,48.79357,10.68817,2016,9.984615,6.6,12.5,13,mg/L,Gundremmingen B,staggered_treatment,37.451,Danube,downstream,Gundremmingen B,staggered_treatment,31.8,25-50,1
DESM_DENI_45752064,HESSOLDENDORF/FUHLEN,WESER,52.15799,9.24872,2016,11.216667,9.3,12.5,12,mg/L,Grohnde,control,17.661,Weser,downstream,Grohnde,control,16.6,10-25,0
DESM_DEBY_20256,ERLABRUNNKWOW,MAIN VON EINMÜNDUNG MAINKANAL BIS EINMÜNDUNG FRÄNKISCHE SAALE,49.85488,9.85468,2016,9.907692,7.2,12.4,13,mg/L,Grafenrheinfeld,staggered_treatment,27.494,Main,downstream,Grafenrheinfeld,staggered_treatment,20.5,10-25,1
DESM_DEBY_2322,WIBLINGENPEGEL,ILLER VON EINMÜNDUNG UIAG-KANAL BIS MÜNDUNG IN DIE DONAU,48.37052,9.98861,2016,10.6,8.6,12.4,13,mg/L,Gundremmingen C,staggered_treatment,34.276,,off_river,,,,,0
DESM_NW752824,VORMDGDERWÃ¶RMKE,EMMER,51.93522,9.22693,2016,10.866667,9.0,12.4,12,mg/L,Grohnde,control,16.965,,off_river,,,,,0
DESM_BWU40,KARLSRUHE,"FREIFLIEßENDE RHEINSTRECKE, UNTERHALB STAUSTUFE IFFEZHEIM BIS OBERHALB LAUTERMÜNDUNG",48.92299,8.16898,2016,10.2,7.5,12.3,26,mg/L,Philippsburg 1,partial,41.479,,off_river,,,,,0
DESM_BWU46,BESIGHEIM,NECKAR AB FILS OBERHALB ENZ (TBG 42),49.00129,9.14739,2016,9.96,7.0,12.3,25,mg/L,Neckarwestheim 1,partial,4.863,Neckar,upstream,,,,,0
DESM_DEBY_3095,KWFELDHEIMOW,LECH VON EINMÜNDUNG LECHKANAL MEITINGEN BIS MÜNDUNG IN DIE DONAU,48.72746,10.92126,2016,10.223077,7.8,12.3,13,mg/L,Gundremmingen B,staggered_treatment,44.912,Danube,downstream,Gundremmingen B,staggered_treatment,44.7,25-50,1
DESM_DEBY_2346,BÖFINGERHALDEKWUW,DONAU VON EINMÜNDUNG ILLER BIS EINMÜNDUNG LANDGRABEN BEI OFFINGEN,48.42405,10.02689,2016,10.192308,8.6,12.3,13,mg/L,Gundremmingen C,staggered_treatment,29.225,Danube,upstream,,,,,0
DESM_DEBY_2384,OFFINGENOHMÜNDUNG,MINDEL VON EINMÜNDUNG HUNGERBACH BIS MÜNDUNG IN DIE DONAU UND WESTERNACH VON EINMÜNDUNG AUERBACH BIS MÜNDUNG IN DIE MINDEL,48.49432,10.39083,2016,10.584615,8.7,12.3,13,mg/L,Gundremmingen B,staggered_treatment,2.433,Danube,upstream,,,,,0
DESM_BWU41,MANNHEIM/RHEIN,"FREIFLIEßENDE RHEINSTRECKE, UNTERHALB LAUTER- BIS OBERHALB NECKARMÜNDUNG",49.48374,8.45494,2016,10.003846,6.8,12.2,26,mg/L,Biblis A,treatment,25.259,,off_river,,,,,0
DESM_DEBY_19268,VIERETHKWOBERWASSER,MAIN VON EINMÜNDUNG DER REGNITZ BIS REGIERUNGSBEZIRKSGRENZE OBERFRANKEN/UNTERFRANKEN,49.92421,10.78723,2016,9.864286,7.3,12.2,14,mg/L,Grafenrheinfeld,staggered_treatment,43.828,Main,upstream,,,,,0
DESM_DEBY_3074,ETTRINGENWEHRUNTERWASSER,WERTACH VON EINMÜNDUNG LOBACH BIS STAUSTUFE INNINGEN,48.10353,10.66612,2016,10.261538,8.3,12.2,13,mg/L,Gundremmingen B,staggered_treatment,49.76,,off_river,,,,,0
DESM_DEBY_21142,PEGELGEMÜNDENOHSINNMÜNDUNG,FRÄNKISCHE SAALE VON KLÄRANLAGE BAD KISSINGEN BIS MÜNDUNG IN DEN MAIN,50.06098,9.6922,2016,10.461538,8.2,12.0,13,mg/L,Grafenrheinfeld,staggered_treatment,35.999,Main,downstream,Grafenrheinfeld,staggered_treatment,35.8,25-50,1
DESM_DENI_36912024,BOKELOH,"HASE, GROßE HASE",52.69524,7.34741,2016,9.670833,7.8,12.0,24,mg/L,Emsland,control,23.881,,off_river,,,,,0
DESM_BWU51,ULMWIBLINGEN,DONAU AB RIß OBERHALB ILLER (TBG 64),48.37289,9.96429,2016,10.130769,8.2,11.8,26,mg/L,Gundremmingen C,staggered_treatment,35.748,Danube,upstream,,,,,0
DESM_DEBY_4373,BADABBACHPEGEL,DONAU VON EINMÜNDUNG MAIN-DONAU-KANAL BIS EINMÜNDUNG NAAB,48.94169,12.03365,2016,9.907692,7.9,11.8,13,mg/L,Isar 1,partial,42.089,,off_river,,,,,0
DESM_DENI_49692157,REITHÖRNE048,HUNTE TIDEBEREICH,53.16126,8.32211,2016,9.35375,5.9,11.7,24,mg/L,Unterweser,treatment,31.457,,off_river,,,,,0
DESM_HE_107,WESCHNITZBIBLISWATTENHEIMNACHMÜNDUNGHALBMAASGRABEN,UNTERE WESCHNITZ,49.69875,8.41001,2016,9.114286,5.8,11.6,21,mg/L,Biblis A,treatment,1.231,,off_river,,,,,0
DESM_SH_120015,STÖRAMPEGELWILLENSCHAREN,STÖR OBERHALB KELLINGHUSEN,54.01009,9.80677,2016,9.215,7.28,11.33,12,mg/L,Brokdorf,control,34.97,,off_river,,,,,0
DESM_DENI_49482303,TIETJENSHÜTTE,HAMME III,53.20312,8.82025,2016,9.364167,7.41,11.3,12,mg/L,Unterweser,treatment,33.894,,off_river,,,,,0
DESM_DENI_93912880,NENNDORF,HARLE / ABENSER LEIDE,53.59162,7.78604,2016,8.391667,4.0,11.2,12,mg/L,Unterweser,treatment,49.148,,off_river,,,,,0
DESM_SH_120098,OSTERAUBEIBAß,OBERE OSTERAU,53.94611,10.01435,2016,9.23,7.8,11.1,12,mg/L,Brokdorf,control,45.051,,off_river,,,,,0
DESM_DEBY_11233,ÜMSPEGELINKOFEN,AMPER VON ALLERSHAUSEN BIS MÜNDUNG IN DIE ISAR,48.46074,11.86503,2016,9.415385,7.7,11.0,13,mg/L,Isar 2,partial,35.478,Isar,upstream,,,,,0
DESM_DEBY_3413,KELHEIMPEGEL,DONAU VON STAUBING BIS EINMÜNDUNG MAIN-DONAU-KANAL,48.82219,11.75313,2016,9.553846,7.0,11.0,13,mg/L,Isar 2,partial,46.546,,off_river,,,,,0
DESM_DENI_59942126,OTTERNDORF,MEDEM,53.80612,8.89815,2016,6.25,2.4,10.8,12,mg/L,Brokdorf,control,29.807,,off_river,,,,,0
DESM_DENI_49872057,STOTEL,LUNE UNTERLAUF 1,53.45161,8.60908,2016,8.616667,6.6,10.6,12,mg/L,Unterweser,treatment,9.121,,off_river,,,,,0
DEHH_SM_91496,91496UESH,EL_02,53.54029,9.87972,2017,9.163636,6.5,12.6,11,mg/L,Brokdorf,control,49.29,,off_river,,,,,0
DESM_BWU24,BESIGHEIM,ENZ UNTERHALB GLEMS,48.99756,9.14213,2017,10.044444,6.5,15.1,27,mg/L,Neckarwestheim 1,partial,5.402,,off_river,,,,,0
DESM_BWU27,KOCHENDORF,KOCHER UNTERHALB OHRN,49.22325,9.20766,2017,10.67037,7.3,16.2,27,mg/L,Neckarwestheim 1,partial,20.393,,off_river,,,,,0
DESM_BWU29,JAGSTFELD,JAGST AB SECKACH,49.24548,9.19336,2017,10.225926,7.2,14.6,27,mg/L,Neckarwestheim 1,partial,22.765,,off_river,,,,,0
DESM_BWU40,KARLSRUHE,"FREIFLIEßENDE RHEINSTRECKE, UNTERHALB STAUSTUFE IFFEZHEIM BIS OBERHALB LAUTERMÜNDUNG",48.92299,8.16898,2017,9.94,7.7,13.2,25,mg/L,Philippsburg 1,partial,41.479,,off_river,,,,,0
DESM_BWU41,MANNHEIM/RHEIN,"FREIFLIEßENDE RHEINSTRECKE, UNTERHALB LAUTER- BIS OBERHALB NECKARMÜNDUNG",49.48374,8.45494,2017,10.1,7.3,13.1,26,mg/L,Biblis A,treatment,25.259,,off_river,,,,,0
DESM_BWU44,DEIZISAU,NECKAR AB FILS OBERHALB ENZ (TBG 42),48.7171,9.38628,2017,10.22963,6.8,14.7,27,mg/L,Neckarwestheim 1,partial,39.2,Neckar,upstream,,,,,0
DESM_BWU45,POPPENWEILER,NECKAR AB FILS OBERHALB ENZ (TBG 42),48.91262,9.24781,2017,10.518519,7.0,16.1,27,mg/L,Neckarwestheim 1,partial,15.243,Neckar,upstream,,,,,0
DESM_BWU46,BESIGHEIM,NECKAR AB FILS OBERHALB ENZ (TBG 42),49.00129,9.14739,2017,10.351852,6.2,16.3,27,mg/L,Neckarwestheim 1,partial,4.863,Neckar,upstream,,,,,0
DESM_BWU47,KOCHENDORF,NECKAR AB ENZ OBERHALB KOCHER (TBG 46),49.21644,9.21007,2017,9.481481,4.5,13.1,27,mg/L,Neckarwestheim 1,partial,19.663,Neckar,downstream,Neckarwestheim 1,partial,11.3,10-25,1
DESM_BWU48,MANNHEIM/NECKAR,NECKAR (BW) AB KOCHER (TBG 49),49.49469,8.4689,2017,10.053846,6.0,13.7,26,mg/L,Biblis A,treatment,24.192,Neckar,downstream,Neckarwestheim 1,partial,71.7,>50,1
DESM_BWU51,ULMWIBLINGEN,DONAU AB RIß OBERHALB ILLER (TBG 64),48.37289,9.96429,2017,10.288462,7.1,13.2,26,mg/L,Gundremmingen C,staggered_treatment,35.748,Danube,upstream,,,,,0
DESM_DEBY_10988,HMSMOOSBURG,ISAR VON ANFANG MITTLERER ISARKANAL BIS MOOSBURG,48.45798,11.9487,2017,10.338462,8.6,12.1,13,mg/L,Isar 2,partial,30.272,Isar,upstream,,,,,0
DESM_DEBY_11233,ÜMSPEGELINKOFEN,AMPER VON ALLERSHAUSEN BIS MÜNDUNG IN DIE ISAR,48.46074,11.86503,2017,9.784615,7.6,11.7,13,mg/L,Isar 2,partial,35.478,Isar,upstream,,,,,0
