# Dataset: mean daily river discharge (GRDC), aggregated to annual values.
# Source: data/raw/discharge/ GRDC daily export files (*.txt).
# Site filter: gauges within the study radius of a study reactor.
# Window filter: years 2006-2018 (inclusive).
# Aggregation: per station and year -- mean/min/max discharge and the
# number of observed days (days_observed lets you drop sparse years).
# Added columns: nearest study reactor, its group and the distance in km.
# River position added by river_position.py: each site is matched to its
# study river and classified upstream/downstream of the nearest reactor, with
# an approximate along-flow distance and distance band. Flow direction is a
# per-river heuristic (see the module); the up/down sign is robust, the distance
# is approximate. Filter on position=downstream for the plume-exposed sample;
# downstream_of_shock=1 marks sites below a 2011/staggered shutdown.
grdc_no,river,station,latitude,longitude,year,discharge_mean_m3_s,discharge_min_m3_s,discharge_max_m3_s,days_observed,nearest_reactor,nearest_group,distance_km,study_river,position,nearest_upstream_plant,nearest_upstream_group,along_river_km,distance_band,downstream_of_shock
6135065,RHINE RIVER,LAUTERBOURG,48.958117782,8.195814153,2006,1184.42,415.838,3089.601,365,Philippsburg 1,partial,37.11,Rhine,upstream,,,,,0
6135065,RHINE RIVER,LAUTERBOURG,48.958117782,8.195814153,2007,1243.775,558.656,4010.081,365,Philippsburg 1,partial,37.11,Rhine,upstream,,,,,0
6135065,RHINE RIVER,LAUTERBOURG,48.958117782,8.195814153,2008,1164.857,629.375,2789.545,366,Philippsburg 1,partial,37.11,Rhine,upstream,,,,,0
6135065,RHINE RIVER,LAUTERBOURG,48.958117782,8.195814153,2009,1057.24,464.991,2545.085,365,Philippsburg 1,partial,37.11,Rhine,upstream,,,,,0
6135065,RHINE RIVER,LAUTERBOURG,48.958117782,8.195814153,2010,1196.735,652.468,2812.89,365,Philippsburg 1,partial,37.11,Rhine,upstream,,,,,0
6135065,RHINE RIVER,LAUTERBOURG,48.958117782,8.195814153,2011,909.975,453.236,2570.979,365,Philippsburg 1,partial,37.11,Rhine,upstream,,,,,0
6135065,RHINE RIVER,LAUTERBOURG,48.958117782,8.195814153,2012,1347.094,718.417,3177.246,366,Philippsburg 1,partial,37.11,Rhine,upstream,,,,,0
6135065,RHINE RIVER,LAUTERBOURG,48.958117782,8.195814153,2013,1396.032,681.619,4031.309,365,Philippsburg 1,partial,37.11,Rhine,upstream,,,,,0
6135065,RHINE RIVER,LAUTERBOURG,48.958117782,8.195814153,2014,1157.455,677.509,2955.254,365,Philippsburg 1,partial,37.11,Rhine,upstream,,,,,0
6135065,RHINE RIVER,LAUTERBOURG,48.958117782,8.195814153,2015,1086.173,487.108,3359.127,365,Philippsburg 1,partial,37.11,Rhine,upstream,,,,,0
6135065,RHINE RIVER,LAUTERBOURG,48.958117782,8.195814153,2016,1324.864,480.123,3507.235,366,Philippsburg 1,partial,37.11,Rhine,upstream,,,,,0
6135065,RHINE RIVER,LAUTERBOURG,48.958117782,8.195814153,2017,1025.116,472.518,2462.305,365,Philippsburg 1,partial,37.11,Rhine,upstream,,,,,0
6135065,RHINE RIVER,LAUTERBOURG,48.958117782,8.195814153,2018,1050.556,424.914,3849.668,365,Philippsburg 1,partial,37.11,Rhine,upstream,,,,,0
6135110,SELTZBACH,NIEDERROEDERN,48.903597628,8.048648677,2006,0.99,0.113,15.261,365,Philippsburg 1,partial,47.962,,off_river,,,,,0
6135110,SELTZBACH,NIEDERROEDERN,48.903597628,8.048648677,2007,1.462,0.195,18.144,365,Philippsburg 1,partial,47.962,,off_river,,,,,0
6135110,SELTZBACH,NIEDERROEDERN,48.903597628,8.048648677,2008,1.335,0.222,11.905,366,Philippsburg 1,partial,47.962,,off_river,,,,,0
6135110,SELTZBACH,NIEDERROEDERN,48.903597628,8.048648677,2009,1.404,0.101,26.506,365,Philippsburg 1,partial,47.962,,off_river,,,,,0
6135110,SELTZBACH,NIEDERROEDERN,48.903597628,8.048648677,2010,1.922,0.161,33.266,365,Philippsburg 1,partial,47.962,,off_river,,,,,0
6135110,SELTZBACH,NIEDERROEDERN,48.903597628,8.048648677,2011,1.138,0.221,33.512,365,Philippsburg 1,partial,47.962,,off_river,,,,,0
6135110,SELTZBACH,NIEDERROEDERN,48.903597628,8.048648677,2012,1.218,0.141,17.07,366,Philippsburg 1,partial,47.962,,off_river,,,,,0
6135110,SELTZBACH,NIEDERROEDERN,48.903597628,8.048648677,2013,2.19,0.157,29.497,365,Philippsburg 1,partial,47.962,,off_river,,,,,0
6135110,SELTZBACH,NIEDERROEDERN,48.903597628,8.048648677,2014,1.322,0.192,9.832,365,Philippsburg 1,partial,47.962,,off_river,,,,,0
6135110,SELTZBACH,NIEDERROEDERN,48.903597628,8.048648677,2015,1.009,0.108,13.479,365,Philippsburg 1,partial,47.962,,off_river,,,,,0
6135110,SELTZBACH,NIEDERROEDERN,48.903597628,8.048648677,2016,1.702,0.112,16.183,366,Philippsburg 1,partial,47.962,,off_river,,,,,0
6135110,SELTZBACH,NIEDERROEDERN,48.903597628,8.048648677,2017,0.974,0.089,13.978,365,Philippsburg 1,partial,47.962,,off_river,,,,,0
6135110,SELTZBACH,NIEDERROEDERN,48.903597628,8.048648677,2018,1.273,0.08,18.041,365,Philippsburg 1,partial,47.962,,off_river,,,,,0
6335113,NAHE,DIETERSHEIM,49.943985,7.89814,2006,24.881,3.74,280.0,365,Biblis A,treatment,45.314,,off_river,,,,,0
6335113,NAHE,DIETERSHEIM,49.943985,7.89814,2007,32.977,5.88,292.0,365,Biblis A,treatment,45.314,,off_river,,,,,0
6335113,NAHE,DIETERSHEIM,49.943985,7.89814,2008,30.426,5.42,211.0,366,Biblis A,treatment,45.314,,off_river,,,,,0
6335113,NAHE,DIETERSHEIM,49.943985,7.89814,2009,26.527,4.3,250.0,365,Biblis A,treatment,45.314,,off_river,,,,,0
6335113,NAHE,DIETERSHEIM,49.943985,7.89814,2010,33.925,6.4,254.0,365,Biblis A,treatment,45.314,,off_river,,,,,0
6335113,NAHE,DIETERSHEIM,49.943985,7.89814,2011,25.868,4.47,653.0,365,Biblis A,treatment,45.314,,off_river,,,,,0
6335113,NAHE,DIETERSHEIM,49.943985,7.89814,2012,25.41,5.1,301.0,366,Biblis A,treatment,45.314,,off_river,,,,,0
6335113,NAHE,DIETERSHEIM,49.943985,7.89814,2013,36.268,6.65,311.0,365,Biblis A,treatment,45.314,,off_river,,,,,0
6335113,NAHE,DIETERSHEIM,49.943985,7.89814,2014,29.532,8.28,185.0,365,Biblis A,treatment,45.314,,off_river,,,,,0
6335113,NAHE,DIETERSHEIM,49.943985,7.89814,2015,25.19,6.6,148.0,365,Biblis A,treatment,45.314,,off_river,,,,,0
6335113,NAHE,DIETERSHEIM,49.943985,7.89814,2016,38.806,6.07,376.0,366,Biblis A,treatment,45.314,,off_river,,,,,0
6335113,NAHE,DIETERSHEIM,49.943985,7.89814,2017,24.566,5.59,290.0,365,Biblis A,treatment,45.314,,off_river,,,,,0
6335113,NAHE,DIETERSHEIM,49.943985,7.89814,2018,31.271,5.67,276.0,365,Biblis A,treatment,45.314,,off_river,,,,,0
6335115,NAHE,GROLSHEIM,49.911575,7.910784,2006,21.375,3.91,360.0,365,Biblis A,treatment,42.578,,off_river,,,,,0
6335115,NAHE,GROLSHEIM,49.911575,7.910784,2007,30.14,4.56,378.0,365,Biblis A,treatment,42.578,,off_river,,,,,0
6335115,NAHE,GROLSHEIM,49.911575,7.910784,2008,28.021,4.97,261.0,366,Biblis A,treatment,42.578,,off_river,,,,,0
6335115,NAHE,GROLSHEIM,49.911575,7.910784,2009,25.688,4.37,263.84,365,Biblis A,treatment,42.578,,off_river,,,,,0
6335115,NAHE,GROLSHEIM,49.911575,7.910784,2010,32.931,5.37,260.29,365,Biblis A,treatment,42.578,,off_river,,,,,0
6335115,NAHE,GROLSHEIM,49.911575,7.910784,2011,24.044,3.05,601.0,365,Biblis A,treatment,42.578,,off_river,,,,,0
6335115,NAHE,GROLSHEIM,49.911575,7.910784,2012,24.154,2.55,308.1,366,Biblis A,treatment,42.578,,off_river,,,,,0
6335115,NAHE,GROLSHEIM,49.911575,7.910784,2013,32.878,4.68,417.0,365,Biblis A,treatment,42.578,,off_river,,,,,0
6335115,NAHE,GROLSHEIM,49.911575,7.910784,2014,24.804,2.22,171.2,365,Biblis A,treatment,42.578,,off_river,,,,,0
6335115,NAHE,GROLSHEIM,49.911575,7.910784,2015,20.439,1.77,134.1,365,Biblis A,treatment,42.578,,off_river,,,,,0
6335115,NAHE,GROLSHEIM,49.911575,7.910784,2016,34.313,2.26,334.3,366,Biblis A,treatment,42.578,,off_river,,,,,0
6335117,ALSENZ,ALTENBAMBERG,49.780701,7.831241,2006,1.181,0.265,14.2,365,Biblis A,treatment,42.666,,off_river,,,,,0
6335117,ALSENZ,ALTENBAMBERG,49.780701,7.831241,2007,1.78,0.481,19.0,365,Biblis A,treatment,42.666,,off_river,,,,,0
6335117,ALSENZ,ALTENBAMBERG,49.780701,7.831241,2008,2.017,0.481,16.9,366,Biblis A,treatment,42.666,,off_river,,,,,0
6335117,ALSENZ,ALTENBAMBERG,49.780701,7.831241,2009,1.74,0.334,15.4,365,Biblis A,treatment,42.666,,off_river,,,,,0
6335117,ALSENZ,ALTENBAMBERG,49.780701,7.831241,2010,2.256,0.404,20.2,365,Biblis A,treatment,42.666,,off_river,,,,,0
6335117,ALSENZ,ALTENBAMBERG,49.780701,7.831241,2011,1.528,0.272,57.2,365,Biblis A,treatment,42.666,,off_river,,,,,0
6335117,ALSENZ,ALTENBAMBERG,49.780701,7.831241,2012,1.24,0.245,15.4,366,Biblis A,treatment,42.666,,off_river,,,,,0
6335117,ALSENZ,ALTENBAMBERG,49.780701,7.831241,2013,2.302,0.456,26.7,365,Biblis A,treatment,42.666,,off_river,,,,,0
6335117,ALSENZ,ALTENBAMBERG,49.780701,7.831241,2014,1.466,0.294,15.2,365,Biblis A,treatment,42.666,,off_river,,,,,0
6335117,ALSENZ,ALTENBAMBERG,49.780701,7.831241,2015,1.245,0.262,11.0,365,Biblis A,treatment,42.666,,off_river,,,,,0
6335117,ALSENZ,ALTENBAMBERG,49.780701,7.831241,2016,2.496,0.373,32.4,366,Biblis A,treatment,42.666,,off_river,,,,,0
6335117,ALSENZ,ALTENBAMBERG,49.780701,7.831241,2017,1.288,0.23,17.0,365,Biblis A,treatment,42.666,,off_river,,,,,0
6335117,ALSENZ,ALTENBAMBERG,49.780701,7.831241,2018,1.468,0.232,12.8,365,Biblis A,treatment,42.666,,off_river,,,,,0
6335150,RHINE RIVER,MAINZ,50.003988,8.275313,2006,1646.644,675.0,4180.0,365,Biblis A,treatment,34.247,Rhine,downstream,Biblis A,treatment,32.6,25-50,1
6335150,RHINE RIVER,MAINZ,50.003988,8.275313,2007,1729.151,838.0,3770.0,365,Biblis A,treatment,34.247,Rhine,downstream,Biblis A,treatment,32.6,25-50,1
6335150,RHINE RIVER,MAINZ,50.003988,8.275313,2008,1642.62,978.0,3280.0,366,Biblis A,treatment,34.247,Rhine,downstream,Biblis A,treatment,32.6,25-50,1
6335150,RHINE RIVER,MAINZ,50.003988,8.275313,2009,1494.537,675.0,2850.0,365,Biblis A,treatment,34.247,Rhine,downstream,Biblis A,treatment,32.6,25-50,1
6335150,RHINE RIVER,MAINZ,50.003988,8.275313,2010,1719.068,1020.0,4090.0,365,Biblis A,treatment,34.247,Rhine,downstream,Biblis A,treatment,32.6,25-50,1
6335150,RHINE RIVER,MAINZ,50.003988,8.275313,2011,1346.441,639.0,5180.0,365,Biblis A,treatment,34.247,Rhine,downstream,Biblis A,treatment,32.6,25-50,1
6335150,RHINE RIVER,MAINZ,50.003988,8.275313,2012,1733.388,1000.0,4330.0,366,Biblis A,treatment,34.247,Rhine,downstream,Biblis A,treatment,32.6,25-50,1
6335150,RHINE RIVER,MAINZ,50.003988,8.275313,2013,1912.389,941.0,5680.0,365,Biblis A,treatment,34.247,Rhine,downstream,Biblis A,treatment,32.6,25-50,1
6335150,RHINE RIVER,MAINZ,50.003988,8.275313,2014,1506.978,933.0,2880.0,365,Biblis A,treatment,34.247,Rhine,downstream,Biblis A,treatment,32.6,25-50,1
6335150,RHINE RIVER,MAINZ,50.003988,8.275313,2015,1430.756,642.0,3400.0,365,Biblis A,treatment,34.247,Rhine,downstream,Biblis A,treatment,32.6,25-50,1
6335150,RHINE RIVER,MAINZ,50.003988,8.275313,2016,1718.918,681.0,3880.0,366,Biblis A,treatment,34.247,Rhine,downstream,Biblis A,treatment,32.6,25-50,1
6335150,RHINE RIVER,MAINZ,50.003988,8.275313,2017,1373.441,629.0,3180.0,365,Biblis A,treatment,34.247,Rhine,downstream,Biblis A,treatment,32.6,25-50,1
6335150,RHINE RIVER,MAINZ,50.003988,8.275313,2018,1408.948,513.0,4910.0,365,Biblis A,treatment,34.247,Rhine,downstream,Biblis A,treatment,32.6,25-50,1
6335155,SCHWARZBACH,NAUHEIM,49.950818,8.452623,2006,0.479,0.166,1.67,365,Biblis A,treatment,26.982,,off_river,,,,,0
6335155,SCHWARZBACH,NAUHEIM,49.950818,8.452623,2007,0.586,0.206,2.45,365,Biblis A,treatment,26.982,,off_river,,,,,0
6335155,SCHWARZBACH,NAUHEIM,49.950818,8.452623,2008,0.495,0.153,1.69,366,Biblis A,treatment,26.982,,off_river,,,,,0
6335155,SCHWARZBACH,NAUHEIM,49.950818,8.452623,2009,0.487,0.104,1.61,365,Biblis A,treatment,26.982,,off_river,,,,,0
6335155,SCHWARZBACH,NAUHEIM,49.950818,8.452623,2010,0.655,0.221,1.98,365,Biblis A,treatment,26.982,,off_river,,,,,0
6335155,SCHWARZBACH,NAUHEIM,49.950818,8.452623,2011,0.56,0.137,2.268,365,Biblis A,treatment,26.982,,off_river,,,,,0
6335155,SCHWARZBACH,NAUHEIM,49.950818,8.452623,2012,0.576,0.194,1.79,366,Biblis A,treatment,26.982,,off_river,,,,,0
6335155,SCHWARZBACH,NAUHEIM,49.950818,8.452623,2013,0.71,0.163,2.43,365,Biblis A,treatment,26.982,,off_river,,,,,0
6335155,SCHWARZBACH,NAUHEIM,49.950818,8.452623,2014,0.54,0.138,1.5,365,Biblis A,treatment,26.982,,off_river,,,,,0
6335155,SCHWARZBACH,NAUHEIM,49.950818,8.452623,2015,0.411,0.064,1.54,365,Biblis A,treatment,26.982,,off_river,,,,,0
6335155,SCHWARZBACH,NAUHEIM,49.950818,8.452623,2016,0.584,0.13,2.46,366,Biblis A,treatment,26.982,,off_river,,,,,0
6335155,SCHWARZBACH,NAUHEIM,49.950818,8.452623,2017,0.475,0.109,1.92,365,Biblis A,treatment,26.982,,off_river,,,,,0
6335155,SCHWARZBACH,NAUHEIM,49.950818,8.452623,2018,0.487,0.066,2.11,365,Biblis A,treatment,26.982,,off_river,,,,,0
6335156,SCHWARZBACH,EPPSTEIN,50.136749,8.399592,2006,0.644,0.164,4.67,365,Biblis A,treatment,47.531,,off_river,,,,,0
6335156,SCHWARZBACH,EPPSTEIN,50.136749,8.399592,2007,0.775,0.192,4.67,365,Biblis A,treatment,47.531,,off_river,,,,,0
6335156,SCHWARZBACH,EPPSTEIN,50.136749,8.399592,2008,0.627,0.144,5.22,366,Biblis A,treatment,47.531,,off_river,,,,,0
6335156,SCHWARZBACH,EPPSTEIN,50.136749,8.399592,2009,0.759,0.144,4.83,365,Biblis A,treatment,47.531,,off_river,,,,,0
6335156,SCHWARZBACH,EPPSTEIN,50.136749,8.399592,2010,0.821,0.263,8.92,365,Biblis A,treatment,47.531,,off_river,,,,,0
6335156,SCHWARZBACH,EPPSTEIN,50.136749,8.399592,2011,0.613,0.093,12.255,365,Biblis A,treatment,47.531,,off_river,,,,,0
6335156,SCHWARZBACH,EPPSTEIN,50.136749,8.399592,2012,0.614,0.12,4.66,366,Biblis A,treatment,47.531,,off_river,,,,,0
6335156,SCHWARZBACH,EPPSTEIN,50.136749,8.399592,2013,0.71,0.085,7.33,365,Biblis A,treatment,47.531,,off_river,,,,,0
6335156,SCHWARZBACH,EPPSTEIN,50.136749,8.399592,2014,0.516,0.104,4.31,365,Biblis A,treatment,47.531,,off_river,,,,,0
6335156,SCHWARZBACH,EPPSTEIN,50.136749,8.399592,2015,0.555,0.15,3.87,365,Biblis A,treatment,47.531,,off_river,,,,,0
6335156,SCHWARZBACH,EPPSTEIN,50.136749,8.399592,2016,0.684,0.206,4.96,366,Biblis A,treatment,47.531,,off_river,,,,,0
6335156,SCHWARZBACH,EPPSTEIN,50.136749,8.399592,2017,0.713,0.171,7.57,365,Biblis A,treatment,47.531,,off_river,,,,,0
6335156,SCHWARZBACH,EPPSTEIN,50.136749,8.399592,2018,0.632,0.101,13.5,365,Biblis A,treatment,47.531,,off_river,,,,,0
6335165,MODAU,EBERSTADT,49.813865,8.627985,2006,0.533,0.217,4.29,365,Biblis A,treatment,19.226,,off_river,,,,,0
6335165,MODAU,EBERSTADT,49.813865,8.627985,2007,0.802,0.381,3.24,365,Biblis A,treatment,19.226,,off_river,,,,,0
6335165,MODAU,EBERSTADT,49.813865,8.627985,2008,0.673,0.228,3.43,366,Biblis A,treatment,19.226,,off_river,,,,,0
6335165,MODAU,EBERSTADT,49.813865,8.627985,2009,0.523,0.175,2.4,365,Biblis A,treatment,19.226,,off_river,,,,,0
6335165,MODAU,EBERSTADT,49.813865,8.627985,2010,0.857,0.312,3.33,365,Biblis A,treatment,19.226,,off_river,,,,,0
6335165,MODAU,EBERSTADT,49.813865,8.627985,2011,0.629,0.242,5.71,365,Biblis A,treatment,19.226,,off_river,,,,,0
6335165,MODAU,EBERSTADT,49.813865,8.627985,2012,0.502,0.195,3.43,366,Biblis A,treatment,19.226,,off_river,,,,,0
6335165,MODAU,EBERSTADT,49.813865,8.627985,2013,0.826,0.305,6.85,365,Biblis A,treatment,19.226,,off_river,,,,,0
6335165,MODAU,EBERSTADT,49.813865,8.627985,2014,0.771,0.36,3.07,365,Biblis A,treatment,19.226,,off_river,,,,,0
6335165,MODAU,EBERSTADT,49.813865,8.627985,2015,0.494,0.174,3.02,365,Biblis A,treatment,19.226,,off_river,,,,,0
6335165,MODAU,EBERSTADT,49.813865,8.627985,2016,0.533,0.205,4.32,366,Biblis A,treatment,19.226,,off_river,,,,,0
6335165,MODAU,EBERSTADT,49.813865,8.627985,2017,0.594,0.17,4.09,365,Biblis A,treatment,19.226,,off_river,,,,,0
6335165,MODAU,EBERSTADT,49.813865,8.627985,2018,0.618,0.191,3.23,365,Biblis A,treatment,19.226,,off_river,,,,,0
6335167,WESCHNITZ,LORSCH,49.668736,8.571186,2006,2.213,0.858,14.0,365,Biblis A,treatment,12.131,,off_river,,,,,0
6335167,WESCHNITZ,LORSCH,49.668736,8.571186,2007,2.739,0.661,12.1,365,Biblis A,treatment,12.131,,off_river,,,,,0
6335167,WESCHNITZ,LORSCH,49.668736,8.571186,2008,2.653,0.867,13.8,366,Biblis A,treatment,12.131,,off_river,,,,,0
6335167,WESCHNITZ,LORSCH,49.668736,8.571186,2009,2.043,0.547,11.7,365,Biblis A,treatment,12.131,,off_river,,,,,0
6335167,WESCHNITZ,LORSCH,49.668736,8.571186,2010,3.563,1.08,15.4,365,Biblis A,treatment,12.131,,off_river,,,,,0
6335167,WESCHNITZ,LORSCH,49.668736,8.571186,2011,3.014,0.403,32.764,365,Biblis A,treatment,12.131,,off_river,,,,,0
6335167,WESCHNITZ,LORSCH,49.668736,8.571186,2012,2.426,0.609,17.3,366,Biblis A,treatment,12.131,,off_river,,,,,0
6335167,WESCHNITZ,LORSCH,49.668736,8.571186,2013,3.784,1.22,33.0,365,Biblis A,treatment,12.131,,off_river,,,,,0
6335167,WESCHNITZ,LORSCH,49.668736,8.571186,2014,2.572,0.994,10.0,365,Biblis A,treatment,12.131,,off_river,,,,,0
6335167,WESCHNITZ,LORSCH,49.668736,8.571186,2015,2.377,0.549,16.8,365,Biblis A,treatment,12.131,,off_river,,,,,0
6335167,WESCHNITZ,LORSCH,49.668736,8.571186,2016,2.782,1.18,20.1,366,Biblis A,treatment,12.131,,off_river,,,,,0
6335167,WESCHNITZ,LORSCH,49.668736,8.571186,2017,3.531,0.985,18.2,365,Biblis A,treatment,12.131,,off_river,,,,,0
6335167,WESCHNITZ,LORSCH,49.668736,8.571186,2018,2.581,0.666,17.4,365,Biblis A,treatment,12.131,,off_river,,,,,0
6335170,RHINE RIVER,SPEYER,49.323807,8.448717,2006,1247.438,460.0,3020.0,365,Philippsburg 1,partial,7.966,Rhine,downstream,Philippsburg 1,partial,7.9,0-10,1
6335170,RHINE RIVER,SPEYER,49.323807,8.448717,2007,1276.841,594.0,3590.0,365,Philippsburg 1,partial,7.966,Rhine,downstream,Philippsburg 1,partial,7.9,0-10,1
6335170,RHINE RIVER,SPEYER,49.323807,8.448717,2008,1209.675,682.0,2660.0,366,Philippsburg 1,partial,7.966,Rhine,downstream,Philippsburg 1,partial,7.9,0-10,1
6335170,RHINE RIVER,SPEYER,49.323807,8.448717,2009,1116.641,487.0,2330.0,365,Philippsburg 1,partial,7.966,Rhine,downstream,Philippsburg 1,partial,7.9,0-10,1
6335170,RHINE RIVER,SPEYER,49.323807,8.448717,2010,1265.89,714.0,2820.0,365,Philippsburg 1,partial,7.966,Rhine,downstream,Philippsburg 1,partial,7.9,0-10,1
6335170,RHINE RIVER,SPEYER,49.323807,8.448717,2011,957.529,471.0,2600.0,365,Philippsburg 1,partial,7.966,Rhine,downstream,Philippsburg 1,partial,7.9,0-10,1
6335170,RHINE RIVER,SPEYER,49.323807,8.448717,2012,1387.087,755.0,3050.0,366,Philippsburg 1,partial,7.966,Rhine,downstream,Philippsburg 1,partial,7.9,0-10,1
6335170,RHINE RIVER,SPEYER,49.323807,8.448717,2013,1455.885,718.0,4040.0,365,Philippsburg 1,partial,7.966,Rhine,downstream,Philippsburg 1,partial,7.9,0-10,1
6335170,RHINE RIVER,SPEYER,49.323807,8.448717,2014,1201.907,735.0,2770.0,365,Philippsburg 1,partial,7.966,Rhine,downstream,Philippsburg 1,partial,7.9,0-10,1
6335170,RHINE RIVER,SPEYER,49.323807,8.448717,2015,1110.529,493.0,3170.0,365,Philippsburg 1,partial,7.966,Rhine,downstream,Philippsburg 1,partial,7.9,0-10,1
6335170,RHINE RIVER,SPEYER,49.323807,8.448717,2016,1345.153,497.0,3330.0,366,Philippsburg 1,partial,7.966,Rhine,downstream,Philippsburg 1,partial,7.9,0-10,1
6335170,RHINE RIVER,SPEYER,49.323807,8.448717,2017,1038.797,480.0,2290.0,365,Philippsburg 1,partial,7.966,Rhine,downstream,Philippsburg 1,partial,7.9,0-10,1
6335170,RHINE RIVER,SPEYER,49.323807,8.448717,2018,1068.66,398.0,3720.0,365,Philippsburg 1,partial,7.966,Rhine,downstream,Philippsburg 1,partial,7.9,0-10,1
6335175,QUEICH,SIEBELDINGEN,49.209637,8.052761,2006,1.1,0.767,4.5,365,Philippsburg 1,partial,28.193,,off_river,,,,,0
6335175,QUEICH,SIEBELDINGEN,49.209637,8.052761,2007,1.534,0.897,6.45,365,Philippsburg 1,partial,28.193,,off_river,,,,,0
6335175,QUEICH,SIEBELDINGEN,49.209637,8.052761,2008,1.455,0.917,5.21,366,Philippsburg 1,partial,28.193,,off_river,,,,,0
6335175,QUEICH,SIEBELDINGEN,49.209637,8.052761,2009,1.283,0.821,5.5,365,Philippsburg 1,partial,28.193,,off_river,,,,,0
6335175,QUEICH,SIEBELDINGEN,49.209637,8.052761,2010,1.793,0.964,6.38,365,Philippsburg 1,partial,28.193,,off_river,,,,,0
6335175,QUEICH,SIEBELDINGEN,49.209637,8.052761,2011,1.536,0.797,8.09,365,Philippsburg 1,partial,28.193,,off_river,,,,,0
6335175,QUEICH,SIEBELDINGEN,49.209637,8.052761,2012,1.191,0.698,5.62,366,Philippsburg 1,partial,28.193,,off_river,,,,,0
6335175,QUEICH,SIEBELDINGEN,49.209637,8.052761,2013,1.66,0.91,5.72,365,Philippsburg 1,partial,28.193,,off_river,,,,,0
6335175,QUEICH,SIEBELDINGEN,49.209637,8.052761,2014,1.458,0.9,4.72,365,Philippsburg 1,partial,28.193,,off_river,,,,,0
6335175,QUEICH,SIEBELDINGEN,49.209637,8.052761,2015,1.306,0.8,4.59,365,Philippsburg 1,partial,28.193,,off_river,,,,,0
6335175,QUEICH,SIEBELDINGEN,49.209637,8.052761,2016,1.511,0.81,5.65,366,Philippsburg 1,partial,28.193,,off_river,,,,,0
6335175,QUEICH,SIEBELDINGEN,49.209637,8.052761,2017,1.142,0.75,4.59,365,Philippsburg 1,partial,28.193,,off_river,,,,,0
6335175,QUEICH,SIEBELDINGEN,49.209637,8.052761,2018,1.57,0.63,8.12,365,Philippsburg 1,partial,28.193,,off_river,,,,,0
6335180,RHINE RIVER,WORMS,49.64112,8.376019,2006,1380.622,523.0,3310.0,365,Biblis A,treatment,8.086,Rhine,downstream,Philippsburg 1,partial,42.9,25-50,1
6335180,RHINE RIVER,WORMS,49.64112,8.376019,2007,1431.164,660.0,3370.0,365,Biblis A,treatment,8.086,Rhine,downstream,Philippsburg 1,partial,42.9,25-50,1
6335180,RHINE RIVER,WORMS,49.64112,8.376019,2008,1378.227,785.0,2910.0,366,Biblis A,treatment,8.086,Rhine,downstream,Philippsburg 1,partial,42.9,25-50,1
6335180,RHINE RIVER,WORMS,49.64112,8.376019,2009,1281.485,548.0,2550.0,365,Biblis A,treatment,8.086,Rhine,downstream,Philippsburg 1,partial,42.9,25-50,1
6335180,RHINE RIVER,WORMS,49.64112,8.376019,2010,1458.463,832.0,3400.0,365,Biblis A,treatment,8.086,Rhine,downstream,Philippsburg 1,partial,42.9,25-50,1
6335180,RHINE RIVER,WORMS,49.64112,8.376019,2011,1096.737,515.0,3560.0,365,Biblis A,treatment,8.086,Rhine,downstream,Philippsburg 1,partial,42.9,25-50,1
6335180,RHINE RIVER,WORMS,49.64112,8.376019,2012,1531.623,886.0,3410.0,366,Biblis A,treatment,8.086,Rhine,downstream,Philippsburg 1,partial,42.9,25-50,1
6335180,RHINE RIVER,WORMS,49.64112,8.376019,2013,1649.252,787.0,4780.0,365,Biblis A,treatment,8.086,Rhine,downstream,Philippsburg 1,partial,42.9,25-50,1
6335180,RHINE RIVER,WORMS,49.64112,8.376019,2014,1328.759,774.0,2800.0,365,Biblis A,treatment,8.086,Rhine,downstream,Philippsburg 1,partial,42.9,25-50,1
6335180,RHINE RIVER,WORMS,49.64112,8.376019,2015,1244.203,554.0,3240.0,365,Biblis A,treatment,8.086,Rhine,downstream,Philippsburg 1,partial,42.9,25-50,1
6335180,RHINE RIVER,WORMS,49.64112,8.376019,2016,1508.074,562.0,3440.0,366,Biblis A,treatment,8.086,Rhine,downstream,Philippsburg 1,partial,42.9,25-50,1
6335180,RHINE RIVER,WORMS,49.64112,8.376019,2017,1172.288,541.0,2550.0,365,Biblis A,treatment,8.086,Rhine,downstream,Philippsburg 1,partial,42.9,25-50,1
6335180,RHINE RIVER,WORMS,49.64112,8.376019,2018,1208.997,460.0,4250.0,365,Biblis A,treatment,8.086,Rhine,downstream,Philippsburg 1,partial,42.9,25-50,1
6335190,SPEYERBACH,NEUSTADT WEINSTRASSE,49.350089,8.138863,2006,1.171,0.904,2.5,365,Philippsburg 1,partial,24.074,,off_river,,,,,0
6335190,SPEYERBACH,NEUSTADT WEINSTRASSE,49.350089,8.138863,2007,1.728,1.12,3.73,365,Philippsburg 1,partial,24.074,,off_river,,,,,0
6335190,SPEYERBACH,NEUSTADT WEINSTRASSE,49.350089,8.138863,2008,1.699,1.16,3.58,366,Philippsburg 1,partial,24.074,,off_river,,,,,0
6335190,SPEYERBACH,NEUSTADT WEINSTRASSE,49.350089,8.138863,2009,1.62,1.11,3.2,365,Philippsburg 1,partial,24.074,,off_river,,,,,0
