# Water quality, June-September (summer) mean per site and year, from the Waterbase
# v2025_1 disaggregated (individual-sample) data. German sites on a study river within
# 50 km of a study reactor; determinand in {water_temperature (Cel), dissolved_oxygen (mg/L)}.
# n_samples is the number of underlying measurements. Built by waterbase_disaggregated.py.
site_id,site_name,water_body_name,latitude,longitude,study_river,position,nearest_upstream_plant,nearest_upstream_group,along_river_km,distance_band,determinand,year,mean_value,n_samples
DEGM_DEBY_4110704000002,KEIN NAME,NAME,48.99143,12.3716,Danube,downstream,Gundremmingen B,staggered_treatment,154.7,>50,water_temperature,2009,10.3,1
DEGM_DEBY_4110704000002,KEIN NAME,NAME,48.99143,12.3716,Danube,downstream,Gundremmingen B,staggered_treatment,154.7,>50,water_temperature,2012,9.8,1
DEGM_DEBY_4110704000002,KEIN NAME,NAME,48.99143,12.3716,Danube,downstream,Gundremmingen B,staggered_treatment,154.7,>50,water_temperature,2013,10.0,1
DEGM_DEBY_4110704000002,KEIN NAME,NAME,48.99143,12.3716,Danube,downstream,Gundremmingen B,staggered_treatment,154.7,>50,water_temperature,2014,10.6,1
DEGM_DEBY_4110704000002,KEIN NAME,NAME,48.99143,12.3716,Danube,downstream,Gundremmingen B,staggered_treatment,154.7,>50,water_temperature,2015,11.3,1
DEGM_DEBY_4110704000002,KEIN NAME,NAME,48.99143,12.3716,Danube,downstream,Gundremmingen B,staggered_treatment,154.7,>50,water_temperature,2017,10.8,1
DEGM_DEBY_4110704000002,KEIN NAME,NAME,48.99143,12.3716,Danube,downstream,Gundremmingen B,staggered_treatment,154.7,>50,water_temperature,2018,11.2,1
DEGM_DEBY_4110704000002,KEIN NAME,NAME,48.99143,12.3716,Danube,downstream,Gundremmingen B,staggered_treatment,154.7,>50,water_temperature,2019,12.4,1
DEGM_DEBY_4110704000002,KEIN NAME,NAME,48.99143,12.3716,Danube,downstream,Gundremmingen B,staggered_treatment,154.7,>50,water_temperature,2021,11.9,1
DEGM_DEBY_4110704000002,KEIN NAME,NAME,48.99143,12.3716,Danube,downstream,Gundremmingen B,staggered_treatment,154.7,>50,water_temperature,2022,12.1,1
DEGM_DEBY_4110704000002,KEIN NAME,NAME,48.99143,12.3716,Danube,downstream,Gundremmingen B,staggered_treatment,154.7,>50,water_temperature,2023,12.1,1
DEGM_DEBY_4110704000002,KEIN NAME,NAME,48.99143,12.3716,Danube,downstream,Gundremmingen B,staggered_treatment,154.7,>50,water_temperature,2024,12.5,1
DEGM_DEBY_4110763600001,KEIN NAME,NAME,48.38401,11.72061,Isar,upstream,,,,,water_temperature,2013,13.0,1
DEGM_DEBY_4110763600001,KEIN NAME,NAME,48.38401,11.72061,Isar,upstream,,,,,water_temperature,2014,11.2,1
DEGM_DEBY_4110763600001,KEIN NAME,NAME,48.38401,11.72061,Isar,upstream,,,,,water_temperature,2015,12.7,1
DEGM_DEBY_4110763600001,KEIN NAME,NAME,48.38401,11.72061,Isar,upstream,,,,,water_temperature,2016,11.3,1
DEGM_DEBY_4110763600001,KEIN NAME,NAME,48.38401,11.72061,Isar,upstream,,,,,water_temperature,2017,11.8,1
DEGM_DEBY_4110763600001,KEIN NAME,NAME,48.38401,11.72061,Isar,upstream,,,,,water_temperature,2019,12.4,1
DEGM_DEBY_4110763600001,KEIN NAME,NAME,48.38401,11.72061,Isar,upstream,,,,,water_temperature,2020,11.7,1
DEGM_DEBY_4110763600001,KEIN NAME,NAME,48.38401,11.72061,Isar,upstream,,,,,water_temperature,2021,12.5,1
DEGM_DEBY_4110763600001,KEIN NAME,NAME,48.38401,11.72061,Isar,upstream,,,,,water_temperature,2023,10.867,3
DEGM_DEBY_4110763600001,KEIN NAME,NAME,48.38401,11.72061,Isar,upstream,,,,,water_temperature,2024,12.1,1
DEGM_DEBY_4120602400057,KEIN NAME,NAME,49.9833,9.72298,Main,downstream,Grafenrheinfeld,staggered_treatment,32.2,25-50,water_temperature,2008,11.2,1
DEGM_DEBY_4120602400057,KEIN NAME,NAME,49.9833,9.72298,Main,downstream,Grafenrheinfeld,staggered_treatment,32.2,25-50,water_temperature,2009,11.3,1
DEGM_DEBY_4120602400057,KEIN NAME,NAME,49.9833,9.72298,Main,downstream,Grafenrheinfeld,staggered_treatment,32.2,25-50,water_temperature,2012,10.6,1
DEGM_DEBY_4120602400057,KEIN NAME,NAME,49.9833,9.72298,Main,downstream,Grafenrheinfeld,staggered_treatment,32.2,25-50,water_temperature,2013,10.6,1
DEGM_DEBY_4120602400057,KEIN NAME,NAME,49.9833,9.72298,Main,downstream,Grafenrheinfeld,staggered_treatment,32.2,25-50,water_temperature,2015,11.9,1
DEGM_DEBY_4120602400057,KEIN NAME,NAME,49.9833,9.72298,Main,downstream,Grafenrheinfeld,staggered_treatment,32.2,25-50,water_temperature,2016,11.5,1
DEGM_DEBY_4120602400057,KEIN NAME,NAME,49.9833,9.72298,Main,downstream,Grafenrheinfeld,staggered_treatment,32.2,25-50,water_temperature,2018,10.8,1
DEGM_DEBY_4120602400057,KEIN NAME,NAME,49.9833,9.72298,Main,downstream,Grafenrheinfeld,staggered_treatment,32.2,25-50,water_temperature,2019,11.3,1
DEGM_DEBY_4120602400057,KEIN NAME,NAME,49.9833,9.72298,Main,downstream,Grafenrheinfeld,staggered_treatment,32.2,25-50,water_temperature,2023,11.5,1
DEGM_DEBY_4120612500010,KEIN NAME,NAME,49.80059,9.93666,Main,downstream,Grafenrheinfeld,staggered_treatment,13.7,10-25,water_temperature,2012,12.9,1
DEGM_DEBY_4120612500010,KEIN NAME,NAME,49.80059,9.93666,Main,downstream,Grafenrheinfeld,staggered_treatment,13.7,10-25,water_temperature,2013,12.9,1
DEGM_DEBY_4120612500010,KEIN NAME,NAME,49.80059,9.93666,Main,downstream,Grafenrheinfeld,staggered_treatment,13.7,10-25,water_temperature,2014,13.9,1
DEGM_DEBY_4120612500010,KEIN NAME,NAME,49.80059,9.93666,Main,downstream,Grafenrheinfeld,staggered_treatment,13.7,10-25,water_temperature,2015,12.95,2
DEGM_DEBY_4120612500010,KEIN NAME,NAME,49.80059,9.93666,Main,downstream,Grafenrheinfeld,staggered_treatment,13.7,10-25,water_temperature,2016,13.4,1
DEGM_DEBY_4120612500010,KEIN NAME,NAME,49.80059,9.93666,Main,downstream,Grafenrheinfeld,staggered_treatment,13.7,10-25,water_temperature,2017,13.2,1
DEGM_DEBY_4120612500010,KEIN NAME,NAME,49.80059,9.93666,Main,downstream,Grafenrheinfeld,staggered_treatment,13.7,10-25,water_temperature,2019,13.0,1
DEGM_DEBY_4120612500010,KEIN NAME,NAME,49.80059,9.93666,Main,downstream,Grafenrheinfeld,staggered_treatment,13.7,10-25,water_temperature,2020,13.4,1
DEGM_DEBY_4120612500010,KEIN NAME,NAME,49.80059,9.93666,Main,downstream,Grafenrheinfeld,staggered_treatment,13.7,10-25,water_temperature,2021,13.9,1
DEGM_DEBY_4120612500010,KEIN NAME,NAME,49.80059,9.93666,Main,downstream,Grafenrheinfeld,staggered_treatment,13.7,10-25,water_temperature,2022,13.3,2
DEGM_DEBY_4120612500010,KEIN NAME,NAME,49.80059,9.93666,Main,downstream,Grafenrheinfeld,staggered_treatment,13.7,10-25,water_temperature,2023,13.1,1
DEGM_DEBY_4120622300012,KEIN NAME,NAME,49.79405,9.6295,Main,downstream,Grafenrheinfeld,staggered_treatment,35.2,25-50,water_temperature,2008,10.8,1
DEGM_DEBY_4120622300012,KEIN NAME,NAME,49.79405,9.6295,Main,downstream,Grafenrheinfeld,staggered_treatment,35.2,25-50,water_temperature,2009,10.9,1
DEGM_DEBY_4120622300012,KEIN NAME,NAME,49.79405,9.6295,Main,downstream,Grafenrheinfeld,staggered_treatment,35.2,25-50,water_temperature,2013,10.6,1
DEGM_DEBY_4120622300012,KEIN NAME,NAME,49.79405,9.6295,Main,downstream,Grafenrheinfeld,staggered_treatment,35.2,25-50,water_temperature,2014,10.6,1
DEGM_DEBY_4120622300012,KEIN NAME,NAME,49.79405,9.6295,Main,downstream,Grafenrheinfeld,staggered_treatment,35.2,25-50,water_temperature,2015,10.75,2
DEGM_DEBY_4120622300012,KEIN NAME,NAME,49.79405,9.6295,Main,downstream,Grafenrheinfeld,staggered_treatment,35.2,25-50,water_temperature,2017,11.0,1
DEGM_DEBY_4120622300012,KEIN NAME,NAME,49.79405,9.6295,Main,downstream,Grafenrheinfeld,staggered_treatment,35.2,25-50,water_temperature,2018,11.1,1
DEGM_DEBY_4120622300012,KEIN NAME,NAME,49.79405,9.6295,Main,downstream,Grafenrheinfeld,staggered_treatment,35.2,25-50,water_temperature,2019,10.9,1
DEGM_DEBY_4120622300012,KEIN NAME,NAME,49.79405,9.6295,Main,downstream,Grafenrheinfeld,staggered_treatment,35.2,25-50,water_temperature,2020,10.9,1
DEGM_DEBY_4120622300012,KEIN NAME,NAME,49.79405,9.6295,Main,downstream,Grafenrheinfeld,staggered_treatment,35.2,25-50,water_temperature,2021,11.1,2
DEGM_DEBY_4120622300012,KEIN NAME,NAME,49.79405,9.6295,Main,downstream,Grafenrheinfeld,staggered_treatment,35.2,25-50,water_temperature,2022,11.6,1
DEGM_DEBY_4120622300012,KEIN NAME,NAME,49.79405,9.6295,Main,downstream,Grafenrheinfeld,staggered_treatment,35.2,25-50,water_temperature,2023,11.8,2
DEGM_DEBY_4120622300012,KEIN NAME,NAME,49.79405,9.6295,Main,downstream,Grafenrheinfeld,staggered_treatment,35.2,25-50,water_temperature,2024,11.0,2
DEGM_DEHB_15_26,FLB123,NAME,53.2144,8.50994,Weser,downstream,Grohnde,control,143.6,>50,water_temperature,2008,11.4,1
DEGM_DEHB_15_26,FLB123,NAME,53.2144,8.50994,Weser,downstream,Grohnde,control,143.6,>50,water_temperature,2010,11.3,1
DEGM_DEHB_15_26,FLB123,NAME,53.2144,8.50994,Weser,downstream,Grohnde,control,143.6,>50,water_temperature,2011,11.2,1
DEGM_DEHB_15_26,FLB123,NAME,53.2144,8.50994,Weser,downstream,Grohnde,control,143.6,>50,water_temperature,2012,11.4,1
DEGM_DEHB_15_26,FLB123,NAME,53.2144,8.50994,Weser,downstream,Grohnde,control,143.6,>50,water_temperature,2013,11.2,1
DEGM_DEHB_15_26,FLB123,NAME,53.2144,8.50994,Weser,downstream,Grohnde,control,143.6,>50,water_temperature,2014,11.7,1
DEGM_DEHB_15_26,FLB123,NAME,53.2144,8.50994,Weser,downstream,Grohnde,control,143.6,>50,water_temperature,2016,11.9,1
DEGM_DEHB_15_26,FLB123,NAME,53.2144,8.50994,Weser,downstream,Grohnde,control,143.6,>50,water_temperature,2018,11.8,1
DEGM_DEHB_15_26,FLB123,NAME,53.2144,8.50994,Weser,downstream,Grohnde,control,143.6,>50,water_temperature,2019,11.9,1
DEGM_DEHB_15_72,FLB433D,NAME,53.07777,8.88911,Weser,downstream,Grohnde,control,120.5,>50,water_temperature,2008,12.3,1
DEGM_DEHB_15_72,FLB433D,NAME,53.07777,8.88911,Weser,downstream,Grohnde,control,120.5,>50,water_temperature,2009,12.1,1
DEGM_DEHB_15_72,FLB433D,NAME,53.07777,8.88911,Weser,downstream,Grohnde,control,120.5,>50,water_temperature,2010,11.8,1
DEGM_DEHB_15_72,FLB433D,NAME,53.07777,8.88911,Weser,downstream,Grohnde,control,120.5,>50,water_temperature,2011,12.0,1
DEGM_DEHB_15_72,FLB433D,NAME,53.07777,8.88911,Weser,downstream,Grohnde,control,120.5,>50,water_temperature,2013,11.9,1
DEGM_DEHB_15_72,FLB433D,NAME,53.07777,8.88911,Weser,downstream,Grohnde,control,120.5,>50,water_temperature,2015,12.5,1
DEGM_DEHB_15_72,FLB433D,NAME,53.07777,8.88911,Weser,downstream,Grohnde,control,120.5,>50,water_temperature,2017,12.4,1
DEGM_DEHH_1947,NINCOPER STRASSE,NAME,53.51387,9.8021,Elbe,upstream,,,,,water_temperature,2014,11.0,1
DEGM_DEHH_1947,NINCOPER STRASSE,NAME,53.51387,9.8021,Elbe,upstream,,,,,water_temperature,2016,11.2,1
DEGM_DENI_40000953,AHER KAEMPE,NAME,52.18564,9.12891,Weser,downstream,Grohnde,control,22.2,10-25,water_temperature,2015,10.9,1
DEGM_DENI_40000953,AHER KAEMPE,NAME,52.18564,9.12891,Weser,downstream,Grohnde,control,22.2,10-25,water_temperature,2019,11.7,1
DEGM_DENI_40000953,AHER KAEMPE,NAME,52.18564,9.12891,Weser,downstream,Grohnde,control,22.2,10-25,water_temperature,2021,12.1,1
DEGM_DENI_40000953,AHER KAEMPE,NAME,52.18564,9.12891,Weser,downstream,Grohnde,control,22.2,10-25,water_temperature,2022,11.1,1
DEGM_DENI_40000953,AHER KAEMPE,NAME,52.18564,9.12891,Weser,downstream,Grohnde,control,22.2,10-25,water_temperature,2023,11.3,1
DEGM_DENI_40000953,AHER KAEMPE,NAME,52.18564,9.12891,Weser,downstream,Grohnde,control,22.2,10-25,water_temperature,2024,11.2,1
DEGM_DENI_40510790,BEXTEN,NAME,52.34246,7.37369,Ems,upstream,,,,,water_temperature,2012,13.1,1
DEGM_DENI_40510790,BEXTEN,NAME,52.34246,7.37369,Ems,upstream,,,,,water_temperature,2013,12.9,1
DEGM_DENI_40510790,BEXTEN,NAME,52.34246,7.37369,Ems,upstream,,,,,water_temperature,2015,13.4,1
DEGM_DENI_40510790,BEXTEN,NAME,52.34246,7.37369,Ems,upstream,,,,,water_temperature,2021,12.65,2
DEGM_DENI_40510790,BEXTEN,NAME,52.34246,7.37369,Ems,upstream,,,,,water_temperature,2022,13.15,2
DEGM_DENI_40510790,BEXTEN,NAME,52.34246,7.37369,Ems,upstream,,,,,water_temperature,2023,14.9,1
DEGM_DENW_100135602,PH 34N   JOESSEN,NAME,52.39755,8.99847,Weser,downstream,Grohnde,control,47.3,25-50,water_temperature,2012,11.8,1
DEGM_DENW_100135602,PH 34N   JOESSEN,NAME,52.39755,8.99847,Weser,downstream,Grohnde,control,47.3,25-50,water_temperature,2017,12.233,3
DEGM_DENW_100135602,PH 34N   JOESSEN,NAME,52.39755,8.99847,Weser,downstream,Grohnde,control,47.3,25-50,water_temperature,2018,13.6,1
DEGM_DENW_100135602,PH 34N   JOESSEN,NAME,52.39755,8.99847,Weser,downstream,Grohnde,control,47.3,25-50,water_temperature,2019,12.6,1
DEGM_DENW_100135602,PH 34N   JOESSEN,NAME,52.39755,8.99847,Weser,downstream,Grohnde,control,47.3,25-50,water_temperature,2020,11.8,1
DEGM_DENW_100135602,PH 34N   JOESSEN,NAME,52.39755,8.99847,Weser,downstream,Grohnde,control,47.3,25-50,water_temperature,2021,11.8,1
DEGM_DENW_100135602,PH 34N   JOESSEN,NAME,52.39755,8.99847,Weser,downstream,Grohnde,control,47.3,25-50,water_temperature,2022,11.9,1
DEGM_DENW_110050125,V12 ISENDORF,NAME,52.20505,7.5117,Ems,upstream,,,,,water_temperature,2012,11.5,1
DEGM_DENW_110050125,V12 ISENDORF,NAME,52.20505,7.5117,Ems,upstream,,,,,water_temperature,2013,12.4,1
DEGM_DENW_110050125,V12 ISENDORF,NAME,52.20505,7.5117,Ems,upstream,,,,,water_temperature,2014,12.1,1
DEGM_DENW_110050125,V12 ISENDORF,NAME,52.20505,7.5117,Ems,upstream,,,,,water_temperature,2016,12.8,1
DEGM_DENW_110050125,V12 ISENDORF,NAME,52.20505,7.5117,Ems,upstream,,,,,water_temperature,2017,11.3,1
DEGM_DENW_110050125,V12 ISENDORF,NAME,52.20505,7.5117,Ems,upstream,,,,,water_temperature,2018,11.5,1
DEGM_DENW_110050125,V12 ISENDORF,NAME,52.20505,7.5117,Ems,upstream,,,,,water_temperature,2019,11.3,1
DEGM_DENW_110050125,V12 ISENDORF,NAME,52.20505,7.5117,Ems,upstream,,,,,water_temperature,2023,11.8,1
DEGM_DENW_110050125,V12 ISENDORF,NAME,52.20505,7.5117,Ems,upstream,,,,,water_temperature,2024,12.1,1
DEGM_DERP_2375222100,1277 I LEIMERSHEIM,NAME,49.12222,8.3404,Rhine,upstream,,,,,water_temperature,2012,13.1,1
DEGM_DERP_2375222100,1277 I LEIMERSHEIM,NAME,49.12222,8.3404,Rhine,upstream,,,,,water_temperature,2017,13.9,1
DEGM_DERP_2375222100,1277 I LEIMERSHEIM,NAME,49.12222,8.3404,Rhine,upstream,,,,,water_temperature,2020,13.1,1
DEGM_DERP_2375222100,1277 I LEIMERSHEIM,NAME,49.12222,8.3404,Rhine,upstream,,,,,water_temperature,2021,13.1,1
DEGM_DERP_2375222100,1277 I LEIMERSHEIM,NAME,49.12222,8.3404,Rhine,upstream,,,,,water_temperature,2022,13.0,1
DEGM_DERP_2391197000,1336 I FRANKENTHAL PFALZ PETERSAU,NAME,49.56746,8.40134,Rhine,downstream,Philippsburg 1,partial,34.8,25-50,water_temperature,2015,13.4,1
DEGM_DERP_2391197000,1336 I FRANKENTHAL PFALZ PETERSAU,NAME,49.56746,8.40134,Rhine,downstream,Philippsburg 1,partial,34.8,25-50,water_temperature,2017,13.2,1
DEGM_DERP_2391197000,1336 I FRANKENTHAL PFALZ PETERSAU,NAME,49.56746,8.40134,Rhine,downstream,Philippsburg 1,partial,34.8,25-50,water_temperature,2018,13.3,1
DEGM_DERP_2391197000,1336 I FRANKENTHAL PFALZ PETERSAU,NAME,49.56746,8.40134,Rhine,downstream,Philippsburg 1,partial,34.8,25-50,water_temperature,2019,13.2,1
DEGM_DERP_2391197000,1336 I FRANKENTHAL PFALZ PETERSAU,NAME,49.56746,8.40134,Rhine,downstream,Philippsburg 1,partial,34.8,25-50,water_temperature,2021,13.7,1
DEGM_DERP_2391197000,1336 I FRANKENTHAL PFALZ PETERSAU,NAME,49.56746,8.40134,Rhine,downstream,Philippsburg 1,partial,34.8,25-50,water_temperature,2022,13.5,1
DEGM_DERP_2397188100,2135 DIENHEIM,NAME,49.8263,8.36563,Rhine,downstream,Biblis A,treatment,12.9,10-25,water_temperature,2008,11.8,1
DEGM_DERP_2397188100,2135 DIENHEIM,NAME,49.8263,8.36563,Rhine,downstream,Biblis A,treatment,12.9,10-25,water_temperature,2009,12.7,1
DEGM_DERP_2397188100,2135 DIENHEIM,NAME,49.8263,8.36563,Rhine,downstream,Biblis A,treatment,12.9,10-25,water_temperature,2010,11.6,1
DEGM_DERP_2397188100,2135 DIENHEIM,NAME,49.8263,8.36563,Rhine,downstream,Biblis A,treatment,12.9,10-25,water_temperature,2011,11.7,1
DEGM_HE_10379,TBR II OESTRICH HATTENHEIM,NAME,50.01183,8.04419,Rhine,downstream,Biblis A,treatment,33.4,25-50,water_temperature,2013,17.9,1
DEGM_HE_10379,TBR II OESTRICH HATTENHEIM,NAME,50.01183,8.04419,Rhine,downstream,Biblis A,treatment,33.4,25-50,water_temperature,2023,13.6,1
DEGM_HE_10379,TBR II OESTRICH HATTENHEIM,NAME,50.01183,8.04419,Rhine,downstream,Biblis A,treatment,33.4,25-50,water_temperature,2024,13.5,1
DEGM_HE_10471,BIEBRICH,NAME,50.03451,8.24336,Rhine,downstream,Biblis A,treatment,35.9,25-50,water_temperature,2023,15.9,1
DEGM_HE_10471,BIEBRICH,NAME,50.03451,8.24336,Rhine,downstream,Biblis A,treatment,35.9,25-50,water_temperature,2024,15.4,1
DEGM_HE_13496,13496NORDHEIM,NAME,49.67151,8.38801,Rhine,downstream,Philippsburg 1,partial,46.3,25-50,water_temperature,2012,14.1,1
DEGM_HE_13496,13496NORDHEIM,NAME,49.67151,8.38801,Rhine,downstream,Philippsburg 1,partial,46.3,25-50,water_temperature,2016,12.5,1
DEGM_HE_13496,13496NORDHEIM,NAME,49.67151,8.38801,Rhine,downstream,Philippsburg 1,partial,46.3,25-50,water_temperature,2018,12.0,1
DEGM_HE_13496,13496NORDHEIM,NAME,49.67151,8.38801,Rhine,downstream,Philippsburg 1,partial,46.3,25-50,water_temperature,2019,13.2,1
DEGM_HE_13496,13496NORDHEIM,NAME,49.67151,8.38801,Rhine,downstream,Philippsburg 1,partial,46.3,25-50,water_temperature,2021,13.1,1
DEGM_HE_13496,13496NORDHEIM,NAME,49.67151,8.38801,Rhine,downstream,Philippsburg 1,partial,46.3,25-50,water_temperature,2022,14.1,1
DEHH_SM_91496,FLUSS,ELBEHAFEN,53.54029,9.87972,Elbe,upstream,,,,,water_temperature,2020,19.3,4
DEHH_SM_91496,FLUSS,ELBEHAFEN,53.54029,9.87972,Elbe,upstream,,,,,water_temperature,2021,20.667,3
DESM_BWU27,KOCHENDORF,KOCHER UNTERH OHRN,49.22325,9.20766,Neckar,downstream,Neckarwestheim 1,partial,12.0,10-25,water_temperature,2020,19.4,9
DESM_BWU27,KOCHENDORF,KOCHER UNTERH OHRN,49.22325,9.20766,Neckar,downstream,Neckarwestheim 1,partial,12.0,10-25,water_temperature,2021,17.956,9
DESM_BWU27,KOCHENDORF,KOCHER UNTERH OHRN,49.22325,9.20766,Neckar,downstream,Neckarwestheim 1,partial,12.0,10-25,water_temperature,2022,20.144,9
DESM_BWU27,KOCHENDORF,KOCHER UNTERH OHRN,49.22325,9.20766,Neckar,downstream,Neckarwestheim 1,partial,12.0,10-25,water_temperature,2023,19.922,9
DESM_BWU27,KOCHENDORF,KOCHER UNTERH OHRN,49.22325,9.20766,Neckar,downstream,Neckarwestheim 1,partial,12.0,10-25,water_temperature,2024,19.189,9
DESM_BWU29,JAGSTFELD,JAGST AB SECKACH,49.24548,9.19336,Neckar,downstream,Neckarwestheim 1,partial,14.4,10-25,water_temperature,2020,18.075,8
DESM_BWU29,JAGSTFELD,JAGST AB SECKACH,49.24548,9.19336,Neckar,downstream,Neckarwestheim 1,partial,14.4,10-25,water_temperature,2021,17.344,9
DESM_BWU29,JAGSTFELD,JAGST AB SECKACH,49.24548,9.19336,Neckar,downstream,Neckarwestheim 1,partial,14.4,10-25,water_temperature,2022,18.467,9
DESM_BWU29,JAGSTFELD,JAGST AB SECKACH,49.24548,9.19336,Neckar,downstream,Neckarwestheim 1,partial,14.4,10-25,water_temperature,2023,18.078,9
DESM_BWU29,JAGSTFELD,JAGST AB SECKACH,49.24548,9.19336,Neckar,downstream,Neckarwestheim 1,partial,14.4,10-25,water_temperature,2024,17.844,9
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,water_temperature,2020,20.711,9
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,water_temperature,2021,19.367,9
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,water_temperature,2022,22.056,9
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,water_temperature,2023,21.462,8
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,water_temperature,2024,20.538,8
DESM_BWU41,MANNHEIM RHEIN,OBERER OBERRHEIN,49.48374,8.45493,Rhine,downstream,Philippsburg 1,partial,25.5,25-50,water_temperature,2020,21.067,9
DESM_BWU41,MANNHEIM RHEIN,OBERER OBERRHEIN,49.48374,8.45493,Rhine,downstream,Philippsburg 1,partial,25.5,25-50,water_temperature,2021,20.089,9
DESM_BWU41,MANNHEIM RHEIN,OBERER OBERRHEIN,49.48374,8.45493,Rhine,downstream,Philippsburg 1,partial,25.5,25-50,water_temperature,2022,22.933,9
DESM_BWU41,MANNHEIM RHEIN,OBERER OBERRHEIN,49.48374,8.45493,Rhine,downstream,Philippsburg 1,partial,25.5,25-50,water_temperature,2023,21.956,9
DESM_BWU41,MANNHEIM RHEIN,OBERER OBERRHEIN,49.48374,8.45493,Rhine,downstream,Philippsburg 1,partial,25.5,25-50,water_temperature,2024,21.188,8
DESM_BWU44,DEIZISAU,NECKAR AB FILS OBERH ENZ TBG 42,48.72105,9.37875,Neckar,upstream,,,,,water_temperature,2020,19.367,9
DESM_BWU44,DEIZISAU,NECKAR AB FILS OBERH ENZ TBG 42,48.72105,9.37875,Neckar,upstream,,,,,water_temperature,2021,18.686,7
DESM_BWU44,DEIZISAU,NECKAR AB FILS OBERH ENZ TBG 42,48.72105,9.37875,Neckar,upstream,,,,,water_temperature,2022,21.438,8
DESM_BWU44,DEIZISAU,NECKAR AB FILS OBERH ENZ TBG 42,48.72105,9.37875,Neckar,upstream,,,,,water_temperature,2023,21.5,8
DESM_BWU44,DEIZISAU,NECKAR AB FILS OBERH ENZ TBG 42,48.72105,9.37875,Neckar,upstream,,,,,water_temperature,2024,18.156,9
DESM_BWU45,POPPENWEILER,NECKAR AB FILS OBERH ENZ TBG 42,48.9127,9.24796,Neckar,upstream,,,,,water_temperature,2020,21.478,9
DESM_BWU45,POPPENWEILER,NECKAR AB FILS OBERH ENZ TBG 42,48.9127,9.24796,Neckar,upstream,,,,,water_temperature,2021,19.663,8
DESM_BWU45,POPPENWEILER,NECKAR AB FILS OBERH ENZ TBG 42,48.9127,9.24796,Neckar,upstream,,,,,water_temperature,2022,22.175,8
DESM_BWU45,POPPENWEILER,NECKAR AB FILS OBERH ENZ TBG 42,48.9127,9.24796,Neckar,upstream,,,,,water_temperature,2023,22.35,8
DESM_BWU45,POPPENWEILER,NECKAR AB FILS OBERH ENZ TBG 42,48.9127,9.24796,Neckar,upstream,,,,,water_temperature,2024,19.811,9
DESM_BWU46,BESIGHEIM,NECKAR AB FILS OBERH ENZ TBG 42,49.00232,9.1472,Neckar,upstream,,,,,water_temperature,2020,21.6,9
DESM_BWU46,BESIGHEIM,NECKAR AB FILS OBERH ENZ TBG 42,49.00232,9.1472,Neckar,upstream,,,,,water_temperature,2021,18.962,8
DESM_BWU46,BESIGHEIM,NECKAR AB FILS OBERH ENZ TBG 42,49.00232,9.1472,Neckar,upstream,,,,,water_temperature,2022,22.212,8
DESM_BWU46,BESIGHEIM,NECKAR AB FILS OBERH ENZ TBG 42,49.00232,9.1472,Neckar,upstream,,,,,water_temperature,2023,22.062,8
DESM_BWU46,BESIGHEIM,NECKAR AB FILS OBERH ENZ TBG 42,49.00232,9.1472,Neckar,upstream,,,,,water_temperature,2024,19.511,9
DESM_BWU47,KOCHENDORF,NECKAR AB ENZ OBERH KOCHER TBG 46,49.21649,9.2081,Neckar,downstream,Neckarwestheim 1,partial,11.4,10-25,water_temperature,2020,21.156,9
DESM_BWU47,KOCHENDORF,NECKAR AB ENZ OBERH KOCHER TBG 46,49.21649,9.2081,Neckar,downstream,Neckarwestheim 1,partial,11.4,10-25,water_temperature,2021,19.044,9
DESM_BWU47,KOCHENDORF,NECKAR AB ENZ OBERH KOCHER TBG 46,49.21649,9.2081,Neckar,downstream,Neckarwestheim 1,partial,11.4,10-25,water_temperature,2022,21.633,9
DESM_BWU47,KOCHENDORF,NECKAR AB ENZ OBERH KOCHER TBG 46,49.21649,9.2081,Neckar,downstream,Neckarwestheim 1,partial,11.4,10-25,water_temperature,2023,21.863,8
DESM_BWU47,KOCHENDORF,NECKAR AB ENZ OBERH KOCHER TBG 46,49.21649,9.2081,Neckar,downstream,Neckarwestheim 1,partial,11.4,10-25,water_temperature,2024,19.767,9
DESM_BWU48,MANNHEIM NECKAR,NECKAR BW AB KOCHER TBG 49,49.49429,8.46871,Neckar,downstream,Neckarwestheim 1,partial,71.7,>50,water_temperature,2020,21.311,9
