# Water quality, monthly mean per site, from the Waterbase v2025_1 disaggregated data.
# German sites on a study river within 50 km of a study reactor.
# Built by waterbase_disaggregated.py.
site_id,site_name,water_body_name,latitude,longitude,study_river,position,nearest_upstream_plant,nearest_upstream_group,along_river_km,distance_band,determinand,year,month,mean_value,n_samples
DESM_BWU29,JAGSTFELD,JAGST AB SECKACH,49.24548,9.19336,Neckar,downstream,Neckarwestheim 1,partial,14.4,10-25,dissolved_oxygen,2022,5,11.5,2
DESM_BWU29,JAGSTFELD,JAGST AB SECKACH,49.24548,9.19336,Neckar,downstream,Neckarwestheim 1,partial,14.4,10-25,dissolved_oxygen,2022,6,9.05,2
DESM_BWU29,JAGSTFELD,JAGST AB SECKACH,49.24548,9.19336,Neckar,downstream,Neckarwestheim 1,partial,14.4,10-25,dissolved_oxygen,2022,7,8.9,2
DESM_BWU29,JAGSTFELD,JAGST AB SECKACH,49.24548,9.19336,Neckar,downstream,Neckarwestheim 1,partial,14.4,10-25,dissolved_oxygen,2022,8,8.7,2
DESM_BWU29,JAGSTFELD,JAGST AB SECKACH,49.24548,9.19336,Neckar,downstream,Neckarwestheim 1,partial,14.4,10-25,dissolved_oxygen,2022,9,9.033,3
DESM_BWU29,JAGSTFELD,JAGST AB SECKACH,49.24548,9.19336,Neckar,downstream,Neckarwestheim 1,partial,14.4,10-25,dissolved_oxygen,2022,10,9.5,2
DESM_BWU29,JAGSTFELD,JAGST AB SECKACH,49.24548,9.19336,Neckar,downstream,Neckarwestheim 1,partial,14.4,10-25,dissolved_oxygen,2022,11,10.7,2
DESM_BWU29,JAGSTFELD,JAGST AB SECKACH,49.24548,9.19336,Neckar,downstream,Neckarwestheim 1,partial,14.4,10-25,dissolved_oxygen,2022,12,12.3,2
DESM_BWU29,JAGSTFELD,JAGST AB SECKACH,49.24548,9.19336,Neckar,downstream,Neckarwestheim 1,partial,14.4,10-25,dissolved_oxygen,2023,1,12.367,3
DESM_BWU29,JAGSTFELD,JAGST AB SECKACH,49.24548,9.19336,Neckar,downstream,Neckarwestheim 1,partial,14.4,10-25,dissolved_oxygen,2023,2,12.9,1
DESM_BWU29,JAGSTFELD,JAGST AB SECKACH,49.24548,9.19336,Neckar,downstream,Neckarwestheim 1,partial,14.4,10-25,dissolved_oxygen,2023,3,12.233,3
DESM_BWU29,JAGSTFELD,JAGST AB SECKACH,49.24548,9.19336,Neckar,downstream,Neckarwestheim 1,partial,14.4,10-25,dissolved_oxygen,2023,4,10.65,2
DESM_BWU29,JAGSTFELD,JAGST AB SECKACH,49.24548,9.19336,Neckar,downstream,Neckarwestheim 1,partial,14.4,10-25,dissolved_oxygen,2023,5,9.3,2
DESM_BWU29,JAGSTFELD,JAGST AB SECKACH,49.24548,9.19336,Neckar,downstream,Neckarwestheim 1,partial,14.4,10-25,dissolved_oxygen,2023,6,8.45,2
DESM_BWU29,JAGSTFELD,JAGST AB SECKACH,49.24548,9.19336,Neckar,downstream,Neckarwestheim 1,partial,14.4,10-25,dissolved_oxygen,2023,7,8.367,3
DESM_BWU29,JAGSTFELD,JAGST AB SECKACH,49.24548,9.19336,Neckar,downstream,Neckarwestheim 1,partial,14.4,10-25,dissolved_oxygen,2023,8,8.6,2
DESM_BWU29,JAGSTFELD,JAGST AB SECKACH,49.24548,9.19336,Neckar,downstream,Neckarwestheim 1,partial,14.4,10-25,dissolved_oxygen,2023,9,8.7,2
DESM_BWU29,JAGSTFELD,JAGST AB SECKACH,49.24548,9.19336,Neckar,downstream,Neckarwestheim 1,partial,14.4,10-25,dissolved_oxygen,2023,10,9.85,2
DESM_BWU29,JAGSTFELD,JAGST AB SECKACH,49.24548,9.19336,Neckar,downstream,Neckarwestheim 1,partial,14.4,10-25,dissolved_oxygen,2023,11,10.85,2
DESM_BWU29,JAGSTFELD,JAGST AB SECKACH,49.24548,9.19336,Neckar,downstream,Neckarwestheim 1,partial,14.4,10-25,dissolved_oxygen,2023,12,12.7,2
DESM_BWU29,JAGSTFELD,JAGST AB SECKACH,49.24548,9.19336,Neckar,downstream,Neckarwestheim 1,partial,14.4,10-25,dissolved_oxygen,2024,1,12.433,3
DESM_BWU29,JAGSTFELD,JAGST AB SECKACH,49.24548,9.19336,Neckar,downstream,Neckarwestheim 1,partial,14.4,10-25,dissolved_oxygen,2024,2,11.7,2
DESM_BWU29,JAGSTFELD,JAGST AB SECKACH,49.24548,9.19336,Neckar,downstream,Neckarwestheim 1,partial,14.4,10-25,dissolved_oxygen,2024,3,12.55,2
DESM_BWU29,JAGSTFELD,JAGST AB SECKACH,49.24548,9.19336,Neckar,downstream,Neckarwestheim 1,partial,14.4,10-25,dissolved_oxygen,2024,4,10.9,2
DESM_BWU29,JAGSTFELD,JAGST AB SECKACH,49.24548,9.19336,Neckar,downstream,Neckarwestheim 1,partial,14.4,10-25,dissolved_oxygen,2024,5,9.1,2
DESM_BWU29,JAGSTFELD,JAGST AB SECKACH,49.24548,9.19336,Neckar,downstream,Neckarwestheim 1,partial,14.4,10-25,dissolved_oxygen,2024,6,9.4,2
DESM_BWU29,JAGSTFELD,JAGST AB SECKACH,49.24548,9.19336,Neckar,downstream,Neckarwestheim 1,partial,14.4,10-25,dissolved_oxygen,2024,7,9.2,3
DESM_BWU29,JAGSTFELD,JAGST AB SECKACH,49.24548,9.19336,Neckar,downstream,Neckarwestheim 1,partial,14.4,10-25,dissolved_oxygen,2024,8,8.2,2
DESM_BWU29,JAGSTFELD,JAGST AB SECKACH,49.24548,9.19336,Neckar,downstream,Neckarwestheim 1,partial,14.4,10-25,dissolved_oxygen,2024,9,8.75,2
DESM_BWU29,JAGSTFELD,JAGST AB SECKACH,49.24548,9.19336,Neckar,downstream,Neckarwestheim 1,partial,14.4,10-25,dissolved_oxygen,2024,10,10.05,2
DESM_BWU29,JAGSTFELD,JAGST AB SECKACH,49.24548,9.19336,Neckar,downstream,Neckarwestheim 1,partial,14.4,10-25,dissolved_oxygen,2024,11,10.7,2
DESM_BWU29,JAGSTFELD,JAGST AB SECKACH,49.24548,9.19336,Neckar,downstream,Neckarwestheim 1,partial,14.4,10-25,dissolved_oxygen,2024,12,12.3,2
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,dissolved_oxygen,2020,1,11.2,2
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,dissolved_oxygen,2020,2,12.4,2
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,dissolved_oxygen,2020,3,12.1,3
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,dissolved_oxygen,2020,4,9.9,2
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,dissolved_oxygen,2020,5,8.95,2
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,dissolved_oxygen,2020,6,8.7,2
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,dissolved_oxygen,2020,7,8.25,2
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,dissolved_oxygen,2020,8,7.667,3
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,dissolved_oxygen,2020,9,8.4,2
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,dissolved_oxygen,2020,10,10.5,2
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,dissolved_oxygen,2020,11,10.25,2
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,dissolved_oxygen,2020,12,10.7,2
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,dissolved_oxygen,2021,1,11.75,2
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,dissolved_oxygen,2021,2,13.3,2
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,dissolved_oxygen,2021,3,11.667,3
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,dissolved_oxygen,2021,4,10.9,2
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,dissolved_oxygen,2021,5,10.8,2
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,dissolved_oxygen,2021,6,9.0,2
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,dissolved_oxygen,2021,7,9.45,2
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,dissolved_oxygen,2021,8,9.033,3
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,dissolved_oxygen,2021,9,8.15,2
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,dissolved_oxygen,2021,10,9.25,2
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,dissolved_oxygen,2021,11,10.25,2
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,dissolved_oxygen,2021,12,11.65,2
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,dissolved_oxygen,2022,1,12.267,3
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,dissolved_oxygen,2022,2,11.6,2
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,dissolved_oxygen,2022,3,11.3,2
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,dissolved_oxygen,2022,4,10.55,2
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,dissolved_oxygen,2022,5,9.2,2
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,dissolved_oxygen,2022,6,8.2,2
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,dissolved_oxygen,2022,7,7.8,2
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,dissolved_oxygen,2022,8,7.367,3
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,dissolved_oxygen,2022,9,8.4,2
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,dissolved_oxygen,2022,10,9.1,2
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,dissolved_oxygen,2022,11,9.55,2
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,dissolved_oxygen,2022,12,10.7,2
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,dissolved_oxygen,2023,1,11.933,3
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,dissolved_oxygen,2023,2,11.75,2
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,dissolved_oxygen,2023,3,11.55,2
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,dissolved_oxygen,2023,4,11.45,2
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,dissolved_oxygen,2023,5,10.2,2
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,dissolved_oxygen,2023,6,8.45,2
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,dissolved_oxygen,2023,7,7.4,3
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,dissolved_oxygen,2023,8,7.4,2
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,dissolved_oxygen,2023,9,8.2,2
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,dissolved_oxygen,2023,10,8.6,2
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,dissolved_oxygen,2023,11,11.35,2
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,dissolved_oxygen,2023,12,13.85,2
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,dissolved_oxygen,2024,1,13.45,2
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,dissolved_oxygen,2024,2,11.75,2
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,dissolved_oxygen,2024,3,11.6,2
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,dissolved_oxygen,2024,4,11.433,3
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,dissolved_oxygen,2024,5,10.6,2
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,dissolved_oxygen,2024,6,10.45,2
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,dissolved_oxygen,2024,7,9.5,2
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,dissolved_oxygen,2024,8,7.45,2
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,dissolved_oxygen,2024,9,8.7,2
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,dissolved_oxygen,2024,10,9.95,2
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,dissolved_oxygen,2024,11,10.3,2
DESM_BWU40,KARLSRUHE,FREIFLIESSENDE RHEINSTRECKE UNTERH STAUSTUFE IFFEZHEIM BIS OBERH LAUTERMUENDUNG,48.92298,8.16898,Rhine,upstream,,,,,dissolved_oxygen,2024,12,11.5,1
DESM_BWU41,MANNHEIM RHEIN,OBERER OBERRHEIN,49.48374,8.45493,Rhine,downstream,Philippsburg 1,partial,25.5,25-50,dissolved_oxygen,2020,1,11.7,2
DESM_BWU41,MANNHEIM RHEIN,OBERER OBERRHEIN,49.48374,8.45493,Rhine,downstream,Philippsburg 1,partial,25.5,25-50,dissolved_oxygen,2020,2,11.75,2
DESM_BWU41,MANNHEIM RHEIN,OBERER OBERRHEIN,49.48374,8.45493,Rhine,downstream,Philippsburg 1,partial,25.5,25-50,dissolved_oxygen,2020,3,11.9,3
DESM_BWU41,MANNHEIM RHEIN,OBERER OBERRHEIN,49.48374,8.45493,Rhine,downstream,Philippsburg 1,partial,25.5,25-50,dissolved_oxygen,2020,4,10.2,2
DESM_BWU41,MANNHEIM RHEIN,OBERER OBERRHEIN,49.48374,8.45493,Rhine,downstream,Philippsburg 1,partial,25.5,25-50,dissolved_oxygen,2020,5,9.15,2
DESM_BWU41,MANNHEIM RHEIN,OBERER OBERRHEIN,49.48374,8.45493,Rhine,downstream,Philippsburg 1,partial,25.5,25-50,dissolved_oxygen,2020,6,8.75,2
DESM_BWU41,MANNHEIM RHEIN,OBERER OBERRHEIN,49.48374,8.45493,Rhine,downstream,Philippsburg 1,partial,25.5,25-50,dissolved_oxygen,2020,7,8.6,2
DESM_BWU41,MANNHEIM RHEIN,OBERER OBERRHEIN,49.48374,8.45493,Rhine,downstream,Philippsburg 1,partial,25.5,25-50,dissolved_oxygen,2020,8,7.833,3
DESM_BWU41,MANNHEIM RHEIN,OBERER OBERRHEIN,49.48374,8.45493,Rhine,downstream,Philippsburg 1,partial,25.5,25-50,dissolved_oxygen,2020,9,8.45,2
DESM_BWU41,MANNHEIM RHEIN,OBERER OBERRHEIN,49.48374,8.45493,Rhine,downstream,Philippsburg 1,partial,25.5,25-50,dissolved_oxygen,2020,10,10.05,2
DESM_BWU41,MANNHEIM RHEIN,OBERER OBERRHEIN,49.48374,8.45493,Rhine,downstream,Philippsburg 1,partial,25.5,25-50,dissolved_oxygen,2020,11,10.35,2
DESM_BWU41,MANNHEIM RHEIN,OBERER OBERRHEIN,49.48374,8.45493,Rhine,downstream,Philippsburg 1,partial,25.5,25-50,dissolved_oxygen,2020,12,11.2,2
DESM_BWU41,MANNHEIM RHEIN,OBERER OBERRHEIN,49.48374,8.45493,Rhine,downstream,Philippsburg 1,partial,25.5,25-50,dissolved_oxygen,2021,1,12.2,2
DESM_BWU41,MANNHEIM RHEIN,OBERER OBERRHEIN,49.48374,8.45493,Rhine,downstream,Philippsburg 1,partial,25.5,25-50,dissolved_oxygen,2021,2,13.1,2
DESM_BWU41,MANNHEIM RHEIN,OBERER OBERRHEIN,49.48374,8.45493,Rhine,downstream,Philippsburg 1,partial,25.5,25-50,dissolved_oxygen,2021,3,11.833,3
DESM_BWU41,MANNHEIM RHEIN,OBERER OBERRHEIN,49.48374,8.45493,Rhine,downstream,Philippsburg 1,partial,25.5,25-50,dissolved_oxygen,2021,4,11.15,2
DESM_BWU41,MANNHEIM RHEIN,OBERER OBERRHEIN,49.48374,8.45493,Rhine,downstream,Philippsburg 1,partial,25.5,25-50,dissolved_oxygen,2021,5,10.5,2
DESM_BWU41,MANNHEIM RHEIN,OBERER OBERRHEIN,49.48374,8.45493,Rhine,downstream,Philippsburg 1,partial,25.5,25-50,dissolved_oxygen,2021,6,8.9,2
DESM_BWU41,MANNHEIM RHEIN,OBERER OBERRHEIN,49.48374,8.45493,Rhine,downstream,Philippsburg 1,partial,25.5,25-50,dissolved_oxygen,2021,7,9.05,2
DESM_BWU41,MANNHEIM RHEIN,OBERER OBERRHEIN,49.48374,8.45493,Rhine,downstream,Philippsburg 1,partial,25.5,25-50,dissolved_oxygen,2021,8,8.767,3
DESM_BWU41,MANNHEIM RHEIN,OBERER OBERRHEIN,49.48374,8.45493,Rhine,downstream,Philippsburg 1,partial,25.5,25-50,dissolved_oxygen,2021,9,8.55,2
DESM_BWU41,MANNHEIM RHEIN,OBERER OBERRHEIN,49.48374,8.45493,Rhine,downstream,Philippsburg 1,partial,25.5,25-50,dissolved_oxygen,2021,10,9.65,2
DESM_BWU41,MANNHEIM RHEIN,OBERER OBERRHEIN,49.48374,8.45493,Rhine,downstream,Philippsburg 1,partial,25.5,25-50,dissolved_oxygen,2021,11,10.35,2
DESM_BWU41,MANNHEIM RHEIN,OBERER OBERRHEIN,49.48374,8.45493,Rhine,downstream,Philippsburg 1,partial,25.5,25-50,dissolved_oxygen,2021,12,11.5,2
DESM_BWU41,MANNHEIM RHEIN,OBERER OBERRHEIN,49.48374,8.45493,Rhine,downstream,Philippsburg 1,partial,25.5,25-50,dissolved_oxygen,2022,1,12.2,3
DESM_BWU41,MANNHEIM RHEIN,OBERER OBERRHEIN,49.48374,8.45493,Rhine,downstream,Philippsburg 1,partial,25.5,25-50,dissolved_oxygen,2022,2,11.9,2
DESM_BWU41,MANNHEIM RHEIN,OBERER OBERRHEIN,49.48374,8.45493,Rhine,downstream,Philippsburg 1,partial,25.5,25-50,dissolved_oxygen,2022,3,11.95,2
DESM_BWU41,MANNHEIM RHEIN,OBERER OBERRHEIN,49.48374,8.45493,Rhine,downstream,Philippsburg 1,partial,25.5,25-50,dissolved_oxygen,2022,4,11.3,2
DESM_BWU41,MANNHEIM RHEIN,OBERER OBERRHEIN,49.48374,8.45493,Rhine,downstream,Philippsburg 1,partial,25.5,25-50,dissolved_oxygen,2022,5,9.1,2
DESM_BWU41,MANNHEIM RHEIN,OBERER OBERRHEIN,49.48374,8.45493,Rhine,downstream,Philippsburg 1,partial,25.5,25-50,dissolved_oxygen,2022,6,8.55,2
DESM_BWU41,MANNHEIM RHEIN,OBERER OBERRHEIN,49.48374,8.45493,Rhine,downstream,Philippsburg 1,partial,25.5,25-50,dissolved_oxygen,2022,7,8.45,2
DESM_BWU41,MANNHEIM RHEIN,OBERER OBERRHEIN,49.48374,8.45493,Rhine,downstream,Philippsburg 1,partial,25.5,25-50,dissolved_oxygen,2022,8,7.9,3
DESM_BWU41,MANNHEIM RHEIN,OBERER OBERRHEIN,49.48374,8.45493,Rhine,downstream,Philippsburg 1,partial,25.5,25-50,dissolved_oxygen,2022,9,8.5,2
DESM_BWU41,MANNHEIM RHEIN,OBERER OBERRHEIN,49.48374,8.45493,Rhine,downstream,Philippsburg 1,partial,25.5,25-50,dissolved_oxygen,2022,10,9.1,2
DESM_BWU41,MANNHEIM RHEIN,OBERER OBERRHEIN,49.48374,8.45493,Rhine,downstream,Philippsburg 1,partial,25.5,25-50,dissolved_oxygen,2022,11,9.7,2
